Tempo;Ocupação;E[N];E[W];Erro Little;Lambda
9400;1,027813;10,277693;975,861715;-5,32907E-15;0,010532
9500;1,016994;10,320322;961,206472;-1,77636E-15;0,010737
9600;1,0064;10,379485;976,892747;-1,77636E-15;0,010625
9700;1,00476;10,451063;974,762605;7,10543E-15;0,010722
9800;1,006311;10,520578;963,566933;1,24345E-14;0,010918
9900;1,002712;10,611449;972,71612;5,32907E-15;0,010909
10000;1,006527;10,699028;981,562244;5,32907E-15;0,0109
10100;1,00804;10,783802;990,149115;-1,77636E-15;0,010891
10200;1,020769;10,863938;1007,3833;-3,55271E-15;0,010784
10300;1,010858;10,946079;1006,648306;-1,77636E-15;0,010874
10400;1,001138;11,033136;1024,505448;-1,77636E-15;0,010769
10500;1,002785;11,099748;1040,601422;-7,10543E-15;0,010667
10600;1,008681;11,161223;1028,773626;-1,065814E-14;0,010849
10700;0,999254;11,239971;1027,928926;-1,776357E-14;0,010935
10800;0,999756;11,319525;1036,024346;-2,309264E-14;0,010926
10900;1,016917;11,389845;1043,271482;-2,4869E-14;0,010917
11000;1,007672;11,459028;1059,237869;-2,664535E-14;0,010818
11100;1,007842;11,527445;1066,288625;-3,552714E-14;0,010811
11200;0,998843;11,594164;1082,121958;-3,375078E-14;0,010714
11300;0,999901;11,65585;1088,52152;-3,375078E-14;0,010708
11400;1,00226;11,703906;1102,682096;-4,085621E-14;0,010614
11500;1,012334;11,756219;1099,158678;-4,263256E-14;0,010696
11600;1,003607;11,801424;1112,979816;-4,263256E-14;0,010603
11700;1,002025;11,844191;1117,556702;-5,329071E-14;0,010598
11800;1,000278;11,875302;1121,0285;-5,506706E-14;0,010593
11900;1,009077;11,893514;1123,276357;-4,796163E-14;0,010588
12000;1,000668;11,921181;1108,947073;-5,151435E-14;0,01075
12100;1,010481;11,963026;1104,981768;-4,973799E-14;0,010826
12200;1,002198;11,999845;1109,076556;-5,151435E-14;0,01082
12300;1,019243;12,03573;1121,511193;-5,151435E-14;0,010732
12400;1,011023;12,0677;1133,632405;-4,973799E-14;0,010645
12500;1,002935;12,099158;1145,753617;-4,796163E-14;0,01056
12600;1,004587;12,126248;1157,505458;-4,796163E-14;0,010476
12700;1,017895;12,147957;1159,992927;-3,907985E-14;0,010472
12800;1,009943;12,170671;1162,571554;-4,440892E-14;0,010469
12900;1,002114;12,205395;1157,717634;-3,907985E-14;0,010543
13000;1,003221;12,24845;1153,839509;-3,907985E-14;0,010615
13100;1,001938;12,297922;1159,012776;-5,151435E-14;0,010611
13200;0,999997;12,347549;1147,800284;-3,552714E-14;0,010758
13300;1,003223;12,397678;1161,190947;-4,085621E-14;0,010677
13400;1,005901;12,443381;1157,925715;-4,263256E-14;0,010746
13500;0,999;12,493881;1155,256157;-4,440892E-14;0,010815
13600;1,013778;12,539332;1168,047363;-4,085621E-14;0,010735
13700;1,006378;12,583224;1172,722261;-4,085621E-14;0,01073
13800;0,999085;12,629723;1185,647431;-3,907985E-14;0,010652
13900;0,999933;12,667828;1189,748746;-3,730349E-14;0,010647
14000;1,02089;12,701173;1193,398808;-4,440892E-14;0,010643
14100;1,01365;12,743943;1197,93067;-3,730349E-14;0,010638
14200;1,006511;12,790582;1202,822896;-4,263256E-14;0,010634
14300;0,999473;12,843215;1208,276113;-4,263256E-14;0,010629
14400;1,009371;12,884897;1212,696161;-6,039613E-14;0,010625
14500;1,00241;12,924125;1216,881939;-5,861978E-14;0,010621
14600;1,004658;12,962282;1228,891633;-6,927792E-14;0,010548
14700;0,999719;12,995365;1240,466672;-6,57252E-14;0,010476
14800;1,015591;13,006489;1249,974221;-6,57252E-14;0,010405
14900;1,008775;13,010686;1250,704629;-7,283063E-14;0,010403
15000;1,00205;13,020878;1252,007536;-6,57252E-14;0,0104
15100;1,001013;13,029379;1253,144114;-7,283063E-14;0,010397
15200;1,014015;13,036087;1246,217112;-8,526513E-14;0,010461
15300;1,007387;13,052172;1232,705145;-8,171241E-14;0,010588
15400;1,000846;13,077807;1243,198972;-9,05942E-14;0,010519
15500;1,003776;13,098439;1253,245752;-8,881784E-14;0,010452
15600;1,010358;13,11958;1247,960041;-9,592327E-14;0,010513
15700;1,003923;13,137927;1257,716139;-9,769963E-14;0,010446
15800;1,002847;13,154531;1267,326766;-9,947598E-14;0,01038
15900;1,005267;13,166456;1268,767621;-8,704149E-14;0,010377
16000;1,001014;13,17156;1277,242205;-9,592327E-14;0,010313
16100;0,999347;13,172698;1269,94271;-7,638334E-14;0,010373
16200;1,002115;13,184048;1256,362221;-7,81597E-14;0,010494
16300;1,015055;13,210777;1244,714848;-7,638334E-14;0,010613
16400;1,008865;13,23998;1255,119472;-7,638334E-14;0,010549
16500;1,002751;13,27349;1258,693046;-7,993606E-14;0,010545
16600;1,002999;13,311014;1248,377556;-8,704149E-14;0,010663
16700;1,003485;13,346812;1252,200863;-7,283063E-14;0,010659
16800;1,014;13,37884;1262,721986;-7,283063E-14;0,010595
16900;1,008;13,406184;1272,834346;-7,283063E-14;0,010533
17000;1,002071;13,433207;1282,946705;-7,105427E-14;0,010471
17100;0,999519;13,459611;1278,663001;-7,105427E-14;0,010526
17200;1,014082;13,48591;1288,653651;-6,57252E-14;0,010465
17300;1,008221;13,507538;1291,052022;-7,283063E-14;0,010462
17400;1,002426;13,537637;1287,185118;-7,460699E-14;0,010517
17500;1,005111;13,570681;1297,742756;-7,105427E-14;0,010457
17600;0,9994;13,595848;1307,578822;-7,105427E-14;0,010398
17700;1,003056;13,61257;1316,625598;-7,81597E-14;0,010339
17800;1,001599;13,626578;1318,223344;-7,105427E-14;0,010337
17900;0,99943;13,636654;1326,609275;-6,750156E-14;0,010279
18000;1,006467;13,636742;1334,029131;-6,039613E-14;0,010222
18100;1,000906;13,633224;1341,094349;-6,217249E-14;0,010166
18200;1,008291;13,625948;1340,498662;-6,750156E-14;0,010165
18300;1,002781;13,617063;1346,985149;-6,750156E-14;0,010109
18400;1,000793;13,610437;1332,085339;-5,684342E-14;0,010217
18500;0,999801;13,610687;1332,263041;-6,217249E-14;0,010216
18600;0,999807;13,604868;1331,845012;-6,394885E-14;0,010215
18700;1,00032;13,596208;1331,14711;-7,993606E-14;0,010214
18800;0,999947;13,576298;1336,30582;-8,526513E-14;0,01016
18900;1,002787;13,557187;1327,620876;-8,704149E-14;0,010212
19000;1,014846;13,535822;1325,673332;-8,704149E-14;0,010211
19100;1,009532;13,513039;1323,58484;-8,526513E-14;0,010209
19200;1,004274;13,497176;1322,172348;-8,348877E-14;0,010208
19300;0,99928;13,486192;1321,236113;-8,526513E-14;0,010207
19400;1,017069;13,466886;1319,482764;-8,881784E-14;0,010206
19500;1,011853;13,449107;1324,533269;-8,881784E-14;0,010154
19600;1,00669;13,434768;1323,223418;-8,348877E-14;0,010153
19700;1,00158;13,426039;1322,464798;-8,526513E-14;0,010152
19800;1,001599;13,416518;1321,627161;-8,171241E-14;0,010152
19900;1,005812;13,40562;1327,223082;-8,526513E-14;0,010101
20000;1,000783;13,388592;1332,198207;-8,526513E-14;0,01005
20100;1,004854;13,374925;1324,315278;-9,769963E-14;0,0101
20200;0,999879;13,366912;1323,586425;-8,704149E-14;0,010099
20300;1,004831;13,36294;1316,833375;-1,1191048E-13;0,010148
20400;0,999905;13,362669;1316,900751;-1,1368684E-13;0,010147
20500;1,0005;13,361516;1323,241886;-1,1723955E-13;0,010098
20600;1,00718;13,356111;1329,158834;-1,1368684E-13;0,010049
20700;1,002315;13,364559;1304,935681;-1,1546319E-13;0,010242
20800;1,001602;13,378755;1312,632562;-1,2256862E-13;0,010192
20900;1,002626;13,37972;1312,845789;-1,1723955E-13;0,010191
21000;1,00443;13,379899;1312,980763;-1,1013412E-13;0,01019
21100;0,99967;13,378099;1319,05553;-1,0658141E-13;0,010142
21200;0,999359;13,370057;1312,246335;-9,237056E-14;0,010189
21300;1,002793;13,355701;1317,020483;-8,704149E-14;0,010141
21400;1,001526;13,331062;1314,676126;-7,638334E-14;0,01014
21500;0,999681;13,302286;1317,968439;-6,57252E-14;0,010093
21600;1,006589;13,262202;1320,108561;-6,57252E-14;0,010046
21700;1,001951;13,225708;1304,535731;-7,638334E-14;0,010138
21800;1,000567;13,195172;1307,521552;-7,81597E-14;0,010092
21900;1,004346;13,165695;1298,777996;-7,283063E-14;0,010137
22000;0,999781;13,148564;1285,637373;-6,927792E-14;0,010227
22100;1,001374;13,135223;1278,803643;-9,237056E-14;0,010271
22200;0,999882;13,128731;1267,207972;-9,769963E-14;0,01036
22300;1,000008;13,121215;1266,680053;-9,05942E-14;0,010359
22400;1,000179;13,110946;1265,884487;-6,57252E-14;0,010357
22500;1,000794;13,097765;1259,400433;-6,217249E-14;0,0104
22600;1,001762;13,081067;1263,385121;-6,039613E-14;0,010354
22700;1,011828;13,061453;1261,680739;-5,329071E-14;0,010352
22800;1,00739;13,044706;1249,660869;-3,019807E-14;0,010439
22900;1,002991;13,038215;1249,268313;-3,019807E-14;0,010437
23000;1,001954;13,03615;1249,297665;-2,4869E-14;0,010435
23100;1,001542;13,023914;1253,551739;-2,131628E-14;0,01039
23200;1,003561;13,00244;1256,90249;-1,598721E-14;0,010345
23300;1,006809;12,976557;1259,807373;-1,776357E-14;0,0103
23400;1,002506;12,950532;1252,241568;-1,77636E-15;0,010342
23500;1,000554;12,93075;1250,504601;-7,10543E-15;0,01034
23600;1,000058;12,900689;1252,906373;-2,309264E-14;0,010297
23700;1,000867;12,86733;1249,818515;-1,953993E-14;0,010295
23800;1,006019;12,831547;1251,601678;-1,598721E-14;0,010252
23900;1,001809;12,796898;1243,275833;-2,842171E-14;0,010293
24000;1,002992;12,773635;1236,158195;-2,131628E-14;0,010333
24100;1,014063;12,749112;1238,925829;-1,953993E-14;0,01029
24200;1,009872;12,721223;1241,345184;-1,953993E-14;0,010248
24300;1,005716;12,694315;1238,842783;-2,131628E-14;0,010247
24400;1,001595;12,677866;1232,429991;-3,019807E-14;0,010287
24500;1,001312;12,660955;1235,830245;-2,842171E-14;0,010245
24600;1,000225;12,639966;1229,02432;-2,309264E-14;0,010285
24700;1,00016;12,62322;1217,943491;-1,776357E-14;0,010364
24800;1,000529;12,609356;1221,531405;-1,776357E-14;0,010323
24900;1,018725;12,591956;1224,764483;-1,065814E-14;0,010281
25000;1,01465;12,573588;1227,889483;-1,065814E-14;0,01024
25100;1,010608;12,555367;1231,014483;-8,88178E-15;0,010199
25200;1,006597;12,538952;1229,500306;-1,065814E-14;0,010198
25300;1,002619;12,524964;1233,002251;-1,065814E-14;0,010158
25400;1,003005;12,51528;1222,646538;-2,131628E-14;0,010236
25500;1,00893;12,511809;1222,418092;-2,842171E-14;0,010235
25600;1,004989;12,508968;1222,25035;-2,664535E-14;0,010234
25700;1,001079;12,507803;1222,245388;-4,085621E-14;0,010233
25800;1,001663;12,510734;1222,63994;-3,730349E-14;0,010233
25900;0,999631;12,510996;1222,772774;-3,730349E-14;0,010232
26000;1,00758;12,514704;1218,660351;-3,730349E-14;0,010269
26100;1,003719;12,520395;1223,903797;-3,907985E-14;0,01023
26200;0,999888;12,529434;1224,892473;-3,907985E-14;0,010229
26300;0,999592;12,535468;1230,159716;-3,730349E-14;0,01019
26400;1,004076;12,538225;1230,517225;-5,684342E-14;0,010189
26500;1,000287;12,543741;1235,721686;-5,506706E-14;0,010151
26600;1,00041;12,54328;1235,745387;-7,105427E-14;0,01015
26700;1,007497;12,538128;1235,306363;-7,105427E-14;0,01015
26800;1,003738;12,536049;1230,645071;-6,750156E-14;0,010187
26900;1,000007;12,538119;1230,932107;-6,927792E-14;0,010186
27000;1,006248;12,540745;1231,273154;-7,460699E-14;0,010185
27100;1,002534;12,544459;1231,720439;-6,394885E-14;0,010185
27200;1,000068;12,549037;1236,716715;-6,217249E-14;0,010147
27300;1,011022;12,54546;1231,982254;-5,329071E-14;0,010183
27400;1,007333;12,543567;1231,877203;-5,861978E-14;0,010182
27500;1,00367;12,545227;1236,536701;-5,861978E-14;0,010145
27600;1,000033;12,546875;1241,196199;-5,506706E-14;0,010109
27700;1,007769;12,546081;1241,165861;-6,57252E-14;0,010108
27800;1,004144;12,546983;1241,30295;-6,57252E-14;0,010108
27900;1,000545;12,552268;1237,485061;-7,283063E-14;0,010143
28000;0,999829;12,558501;1242,537237;-7,105427E-14;0,010107
28100;1,000136;12,561304;1238,50052;-8,171241E-14;0,010142
28200;1,000232;12,56687;1239,110961;-6,217249E-14;0,010142
28300;0,999888;12,572695;1231,167004;-7,81597E-14;0,010212
28400;1,000101;12,582684;1232,235258;-8,526513E-14;0,010211
28500;0,99956;12,58803;1237,099545;-8,881784E-14;0,010175
28600;1,001234;12,577948;1240,445896;-7,993606E-14;0,01014
28700;1,005569;12,562713;1234,759827;-9,769963E-14;0,010174
28800;1,002078;12,547124;1229,106072;-1,1191048E-13;0,010208
28900;1,004806;12,537313;1224,082246;-1,1013412E-13;0,010242
29000;1,001341;12,521667;1226,784949;-1,0835777E-13;0,010207
29100;0,999839;12,507725;1225,504378;-1,0125234E-13;0,010206
29200;1,002216;12,489754;1219,735206;-9,769963E-14;0,01024
29300;0,999715;12,471371;1218,03727;-6,57252E-14;0,010239
29400;1,002283;12,451685;1212,183896;-6,927792E-14;0,010272
29500;1,002302;12,433338;1206,524535;-4,263256E-14;0,010305
29600;1,002041;12,413371;1204,707461;-4,085621E-14;0,010304
29700;1,003694;12,390935;1206,592647;-4,973799E-14;0,010269
29800;1,000326;12,366133;1208,231991;-4,796163E-14;0,010235
29900;1,000623;12,34118;1201,958619;-3,552714E-14;0,010268
30000;1,01074;12,312704;1191,551961;-4,085621E-14;0,010333
30100;1,007382;12,287771;1189,266623;-6,217249E-14;0,010332
30200;1,004046;12,269992;1183,877829;-5,506706E-14;0,010364
30300;1,000732;12,255077;1182,575914;-5,684342E-14;0,010363
30400;1,017225;12,240459;1181,301449;-6,394885E-14;0,010362
30500;1,01389;12,225147;1176,236568;-5,684342E-14;0,010393
30600;1,010576;12,216879;1171,901266;-4,263256E-14;0,010425
30700;1,007285;12,217306;1168,44642;-5,861978E-14;0,010456
30800;1,004014;12,219847;1172,496265;-5,684342E-14;0,010422
30900;1,000765;12,223962;1173,044753;-6,394885E-14;0,010421
31000;0,999852;12,227697;1177,200615;-5,684342E-14;0,010387
31100;1,009296;12,231092;1174,033825;-6,750156E-14;0,010418
31200;1,006061;12,239014;1174,945336;-4,085621E-14;0,010417
31300;1,002846;12,252387;1172,782003;-3,55271E-15;0,010447
31400;0,999653;12,269755;1174,604583;-1,776357E-14;0,010446
31500;1,001709;12,290042;1173,1404;-3,375078E-14;0,010476
31600;1,005978;12,310276;1178,802175;-6,394885E-14;0,010443
31700;1,002804;12,328463;1180,701708;-6,927792E-14;0,010442
31800;0,999651;12,355356;1172,836782;-3,019807E-14;0,010535
31900;1,000009;12,386972;1172,535365;-5,329071E-14;0,010564
32000;1,01115;12,420212;1172,409415;-3,375078E-14;0,010594
32100;1,008;12,458784;1176,255747;-2,309264E-14;0,010592
32200;1,00487;12,497731;1183,608688;-2,664535E-14;0,010559
32300;1,001759;12,536438;1190,961629;-2,4869E-14;0,010526
32400;1,000945;12,573412;1198,17222;-2,131628E-14;0,010494
32500;0,999721;12,603654;1204,761059;-2,842171E-14;0,010462
32600;1,000952;12,628055;1203,726884;-3,019807E-14;0,010491
32700;1,006535;12,653576;1202,825418;-5,684342E-14;0,01052
32800;1,003466;12,679023;1208,930069;-5,506706E-14;0,010488
32900;1,000416;12,70567;1211,642152;-5,329071E-14;0,010486
33000;0,999624;12,732612;1214,382057;-6,57252E-14;0,010485
33100;1,000094;12,758829;1217,052551;-6,039613E-14;0,010483
33200;1,004687;12,786157;1219,828739;-6,394885E-14;0,010482
33300;1,00167;12,810823;1225,863222;-6,394885E-14;0,01045
33400;1,000261;12,835967;1224,917949;-8,348877E-14;0,010479
33500;1,000484;12,863031;1220,712545;-9,05942E-14;0,010537
33600;1,002225;12,894173;1220,406245;-9,592327E-14;0,010565
33700;1,004283;12,921642;1219,774053;-1,2967405E-13;0,010593
33800;1,001312;12,953547;1219,581883;-1,2612134E-13;0,010621
33900;1,00209;12,985272;1222,779795;-1,1723955E-13;0,010619
34000;0,999865;13,018736;1222,754254;-1,2256862E-13;0,010647
34100;1,001973;13,048797;1225,796037;-9,05942E-14;0,010645
34200;1,000222;13,081924;1229,125823;-8,881784E-14;0,010643
34300;1,004372;13,111548;1232,126249;-9,592327E-14;0,010641
34400;1,001453;13,14308;1231,939954;-9,414691E-14;0,010669
34500;1,014165;13,17642;1238,655292;-1,030287E-13;0,010638
34600;1,011234;13,207702;1245,194802;-1,0480505E-13;0,010607
34700;1,00832;13,240678;1248,509563;-9,592327E-14;0,010605
34800;1,005423;13,276769;1252,118035;-1,1368684E-13;0,010603
34900;1,002542;13,317249;1252,754702;-1,1191048E-13;0,01063
35000;0,999677;13,3592;1260,301872;-1,0835777E-13;0,0106
35100;1,001312;13,400667;1264,417762;-1,0658141E-13;0,010598
35200;1,006582;13,439178;1271,664116;-8,881784E-14;0,010568
35300;1,003731;13,473646;1275,119841;-8,171241E-14;0,010567
35400;1,000895;13,510665;1278,816985;-9,237056E-14;0,010565
35500;0,999804;13,551173;1279,432538;-8,704149E-14;0,010592
35600;0,999689;13,589211;1283,225192;-4,263256E-14;0,01059
35700;1,001284;13,624073;1290,131008;-4,973799E-14;0,01056
35800;1,006025;13,659943;1286,910393;-5,684342E-14;0,010615
35900;1,003223;13,697102;1294,015656;-5,861978E-14;0,010585
36000;1,000436;13,735371;1297,830285;-5,151435E-14;0,010583
36100;1,00096;13,771757;1298,06896;-3,730349E-14;0,010609
36200;0,999955;13,810593;1295,190299;-5,151435E-14;0,010663
36300;1,002021;13,84835;1298,953764;-7,460699E-14;0,010661
36400;1,001882;13,889096;1299,648028;-6,750156E-14;0,010687
36500;1,00014;13,930031;1307,059459;-8,348877E-14;0,010658
36600;1,007791;13,967018;1307,398654;-8,171241E-14;0,010683
36700;1,005045;14,00549;1311,228304;-8,526513E-14;0,010681
36800;1,002314;14,046804;1315,324129;-9,05942E-14;0,010679
36900;1,004629;14,090029;1322,956941;-7,638334E-14;0,01065
37000;1,001914;14,134178;1323,961012;-1,030287E-13;0,010676
37100;1,001101;14,181468;1328,617359;-9,414691E-14;0,010674
37200;1,000626;14,225481;1336,333031;-8,171241E-14;0,010645
37300;1,003801;14,266105;1343,751831;-9,237056E-14;0,010617
37400;1,001117;14,308265;1341,175749;-9,237056E-14;0,010668
37500;1,000156;14,357304;1342,640606;-7,993606E-14;0,010693
37600;1,000047;14,407245;1347,54328;-8,526513E-14;0,010691
37700;1,005357;14,453622;1355,476469;-7,993606E-14;0,010663
37800;1,002698;14,500238;1356,705478;-1,1013412E-13;0,010688
37900;1,000052;14,54905;1364,873795;-1,1191048E-13;0,01066
38000;1,00097;14,595409;1372,835496;-1,1901591E-13;0,010632
38100;1,001564;14,641803;1377,414015;-1,0658141E-13;0,01063
38200;1,000747;14,683948;1385,004472;-1,1546319E-13;0,010602
38300;1,000744;14,7232;1388,912735;-1,030287E-13;0,010601
38400;1,004508;14,763114;1386,072298;-1,0835777E-13;0,010651
38500;1,001899;14,80269;1393,407261;-1,1013412E-13;0,010623
38600;1,000386;14,841742;1400,712093;-9,947598E-14;0,010596
38700;0,999845;14,876504;1407,630069;-1,0125234E-13;0,010568
38800;1,002162;14,907971;1414,252489;-1,0125234E-13;0,010541
38900;1,004436;14,939015;1420,850115;-8,348877E-14;0,010514
39000;1,001861;14,967377;1427,207083;-8,348877E-14;0,010487
39100;1,003049;14,995245;1433,530744;-6,927792E-14;0,01046
39200;1,00049;15,018216;1439,398715;-7,105427E-14;0,010434
39300;1,004205;15,039973;1438,12884;-7,105427E-14;0,010458
39400;1,001656;15,0633;1440,519461;-7,993606E-14;0,010457
39500;0,999677;15,087945;1446,538403;-7,638334E-14;0,01043
39600;1,000375;15,107916;1448,604014;-9,592327E-14;0,010429
39700;1,001053;15,126265;1450,51386;-1,0125234E-13;0,010428
39800;1,001992;15,141707;1455,651978;-1,0125234E-13;0,010402
39900;1,002758;15,155124;1457,083034;-1,0125234E-13;0,010401
40000;1,000251;15,167236;1461,902311;-1,0125234E-13;0,010375
40100;1,003202;15,180315;1459,785695;-8,704149E-14;0,010399
40200;1,000706;15,192304;1464,581858;-8,348877E-14;0,010373
40300;1,003343;15,204871;1465,924156;-8,171241E-14;0,010372
40400;1,00086;15,218593;1467,377416;-1,0125234E-13;0,010371
40500;1,001025;15,231616;1472,268324;-9,769963E-14;0,010346
40600;1,002167;15,242278;1476,936708;-9,592327E-14;0,01032
40700;0,999704;15,251511;1481,471315;-9,414691E-14;0,010295
40800;1,00121;15,256107;1485,558854;-7,105427E-14;0,01027
40900;0,999874;15,259642;1478,955836;-7,283063E-14;0,010318
41000;1,000354;15,266234;1476,216039;-8,881784E-14;0,010341
41100;0,999863;15,273593;1480,529861;-8,526513E-14;0,010316
41200;1,000256;15,277307;1484,493071;-1,0125234E-13;0,010291
41300;1,002141;15,275092;1484,379552;-1,2256862E-13;0,010291
41400;0,99972;15,272012;1487,67367;-1,2079227E-13;0,010266
41500;0,999791;15,267883;1487,364197;-1,4921397E-13;0,010265
41600;1,000885;15,262291;1490,402096;-1,3855583E-13;0,01024
41700;1,001186;15,253302;1493,104886;-1,563194E-13;0,010216
41800;1,003955;15,243716;1492,241942;-2,0961011E-13;0,010215
41900;1,001559;15,233832;1491,349404;-1,7230661E-13;0,010215
42000;1,00104;15,226603;1490,716333;-1,563194E-13;0,010214
42100;1,000721;15,219229;1486,611434;-1,1191048E-13;0,010238
42200;1,003148;15,216016;1482,946578;-7,993606E-14;0,010261
42300;1,000777;15,210777;1485,948888;-7,638334E-14;0,010236
42400;1,001861;15,203564;1485,325149;-9,769963E-14;0,010236
42500;1,000755;15,198789;1481,533356;-7,993606E-14;0,010259
42600;1,012468;15,194567;1477,827727;-8,881784E-14;0,010282
42700;1,010097;15,191769;1481,024074;-9,05942E-14;0,010258
42800;1,007737;15,189114;1480,852109;-1,0125234E-13;0,010257
42900;1,005388;15,188673;1484,268966;-1,0125234E-13;0,010233
43000;1,003049;15,189759;1481,08757;-1,1368684E-13;0,010256
