Tempo;Ocupação;E[N];E[W];Erro Little;Lambda
21300;0,788375;2,808207;284,832383;3,996803E-14;0,009859
21400;0,794011;2,806039;285,948727;4,574119E-14;0,009813
21500;0,790318;2,804333;285,749564;3,641532E-14;0,009814
21600;0,792754;2,807091;283,33251;1,287859E-14;0,009907
21700;0,790897;2,810123;284,951734;1,776357E-14;0,009862
21800;0,790612;2,80099;285,334447;1,776357E-14;0,009817
21900;0,787002;2,7882;285,334447;1,731948E-14;0,009772
22000;0,789704;2,776221;284,078402;2,309264E-14;0,009773
22100;0,786131;2,768184;284,543519;2,309264E-14;0,009729
22200;0,782825;2,75698;283,356289;3,241851E-14;0,00973
22300;0,779315;2,744617;283,356289;3,153033E-14;0,009686
22400;0,779881;2,741215;279,105497;1,820766E-14;0,009821
22500;0,781137;2,739204;280,145878;1,598721E-14;0,009778
22600;0,785137;2,732591;279,441467;2,708944E-14;0,009779
22700;0,781679;2,72495;279,893028;1,909584E-14;0,009736
22800;0,779956;2,713657;278,69995;2,531308E-14;0,009737
22900;0,779953;2,705685;277,848403;7,54952E-15;0,009738
23000;0,776562;2,694486;277,906659;-3,55271E-15;0,009696
23100;0,782391;2,685431;276,935084;4,88498E-15;0,009697
23200;0,779019;2,682753;275,397633;1,332268E-14;0,009741
23300;0,787495;2,680423;276,344489;1,24345E-14;0,0097
23400;0,784129;2,675073;275,756458;2,531308E-14;0,009701
23500;0,780793;2,672201;276,637515;2,531308E-14;0,00966
23600;0,788319;2,663871;275,73404;4,13003E-14;0,009661
23700;0,784992;2,657808;275,065698;4,218847E-14;0,009662
23800;0,781694;2,666655;270,069691;1,287859E-14;0,009874
23900;0,782561;2,686455;273,218157;6,66134E-15;0,009833
24000;0,788153;2,69893;275,635387;7,10543E-15;0,009792
24100;0,784883;2,706129;276,346233;1,998401E-14;0,009793
24200;0,785576;2,711406;278,033992;2,087219E-14;0,009752
24300;0,782843;2,704576;278,479606;2,353673E-14;0,009712
24400;0,779635;2,693491;278,479606;2,398082E-14;0,009672
24500;0,776453;2,682497;278,479606;2,353673E-14;0,009633
24600;0,773296;2,671593;278,479606;2,309264E-14;0,009593
24700;0,780358;2,664785;277,7223;2,087219E-14;0,009595
24800;0,777211;2,658072;278,144241;2,131628E-14;0,009556
24900;0,776648;2,651178;277,371129;3,597123E-14;0,009558
25000;0,778926;2,64406;275,422917;5,062617E-14;0,0096
25100;0,776937;2,648171;272,414295;1,065814E-14;0,009721
25200;0,779457;2,657147;272,195581;2,797762E-14;0,009762
25300;0,782454;2,666799;272,056493;2,975398E-14;0,009802
25400;0,781292;2,679751;274,45841;1,598721E-14;0,009764
25500;0,782498;2,68859;273,143616;1,376677E-14;0,009843
25600;0,789018;2,697163;275,089182;2,131628E-14;0,009805
25700;0,785948;2,704082;274,683454;2,4869E-14;0,009844
25800;0,783092;2,712921;276,653619;3,68594E-14;0,009806
25900;0,786063;2,713545;276,696089;4,751755E-14;0,009807
26000;0,786505;2,709906;276,304091;4,840572E-14;0,009808
26100;0,784633;2,703585;275,638948;6,439294E-14;0,009808
26200;0,781638;2,693266;275,638948;6,394885E-14;0,009771
26300;0,783902;2,688263;274,03611;5,462297E-14;0,00981
26400;0,786409;2,691605;272,254324;4,396483E-14;0,009886
26500;0,783441;2,692769;273,403749;4,352074E-14;0,009849
26600;0,784449;2,694914;270,508387;4,92939E-14;0,009962
26700;0,791497;2,694354;270,448277;3,952394E-14;0,009963
26800;0,788543;2,696883;269,688309;4,174439E-14;0,01
26900;0,787741;2,704124;270,412389;3,108624E-14;0,01
27000;0,788022;2,704592;271,464617;2,087219E-14;0,009963
27100;0,785393;2,696427;271,647501;2,797762E-14;0,009926
27200;0,782506;2,686514;271,647501;2,797762E-14;0,00989
27300;0,783347;2,677996;270,775198;2,664535E-14;0,00989
27400;0,783058;2,672214;270,179528;3,153033E-14;0,009891
27500;0,787223;2,664293;269,367878;3,641532E-14;0,009891
27600;0,784371;2,65965;268,887681;3,508305E-14;0,009891
27700;0,78296;2,657017;268,610862;4,174439E-14;0,009892
27800;0,782938;2,649302;267,82034;3,68594E-14;0,009892
27900;0,782877;2,643884;267,262196;4,13003E-14;0,009892
28000;0,780081;2,635857;267,405803;4,485301E-14;0,009857
28100;0,795204;2,63039;265,877544;6,039613E-14;0,009893
28200;0,792384;2,630575;264,936483;5,417888E-14;0,009929
28300;0,789584;2,637781;265,655565;4,796163E-14;0,009929
28400;0,786804;2,646099;267,434925;4,751755E-14;0,009894
28500;0,784043;2,654358;269,214284;4,707346E-14;0,00986
28600;0,785347;2,664104;269,234577;4,574119E-14;0,009895
28700;0,787286;2,676599;269,538226;4,352074E-14;0,00993
28800;0,784832;2,684477;271,273506;3,952394E-14;0,009896
28900;0,786629;2,685659;272,335254;5,151435E-14;0,009862
29000;0,788135;2,686334;272,390538;5,506706E-14;0,009862
29100;0,788822;2,685793;272,322567;6,261658E-14;0,009863
29200;0,789445;2,681872;270,971126;9,769963E-14;0,009897
29300;0,787191;2,675336;270,301226;8,704149E-14;0,009898
29400;0,784853;2,666624;269,411496;8,881784E-14;0,009898
29500;0,782193;2,657585;269,411496;8,881784E-14;0,009864
29600;0,77955;2,648606;269,411496;8,837375E-14;0,009831
29700;0,776926;2,639688;269,411496;8,837375E-14;0,009798
29800;0,774319;2,63083;269,411496;8,792966E-14;0,009765
29900;0,776457;2,626593;267,12629;5,77316E-14;0,009833
30000;0,775301;2,630969;266,652284;4,041212E-14;0,009867
30100;0,775926;2,636959;266,35052;3,55271E-15;0,0099
30200;0,779866;2,642319;267,778589;-4,88498E-15;0,009868
30300;0,777292;2,646799;269,120871;-4,44089E-15;0,009835
30400;0,780346;2,653617;267,11908;-8,8818E-16;0,009934
30500;0,784134;2,667629;269,412818;1,820766E-14;0,009902
30600;0,781571;2,678519;271,399573;1,820766E-14;0,009869
30700;0,783911;2,688958;272,445574;6,66134E-15;0,00987
30800;0,781366;2,699708;274,425772;5,77316E-15;0,009838
30900;0,782187;2,711321;273,790289;-9,32587E-15;0,009903
31000;0,781986;2,725893;273,471475;-4,92939E-14;0,009968
31100;0,784095;2,735128;273,512755;-7,81597E-14;0,01
31200;0,786029;2,743183;273,441885;-6,439294E-14;0,010032
31300;0,784559;2,765093;272,16166;-5,595524E-14;0,01016
31400;0,788648;2,78514;275,01067;-3,863576E-14;0,010127
31500;0,786145;2,801851;276,671782;-3,064216E-14;0,010127
31600;0,785991;2,823396;277,941749;-8,8818E-16;0,010158
31700;0,794217;2,844924;280,074808;1,199041E-14;0,010158
31800;0,79172;2,863217;281,889486;3,9968E-15;0,010157
31900;0,789238;2,882455;284,675864;4,44089E-15;0,010125
32000;0,790433;2,903329;285,866275;1,465494E-14;0,010156
32100;0,789628;2,92036;288,441693;-7,10543E-15;0,010125
32200;0,795594;2,93046;290,340964;-9,76996E-15;0,010093
32300;0,793131;2,940321;291,326251;-1,820766E-14;0,010093
32400;0,793435;2,954661;292,755385;-1,421085E-14;0,010093
32500;0,793132;2,967342;294,020216;1,64313E-14;0,010092
32600;0,794188;2,978086;295,992679;2,664535E-14;0,010061
32700;0,794726;2,985737;297,663385;1,909584E-14;0,010031
32800;0,795939;2,98754;298,754041;1,731948E-14;0,01
32900;0,796132;2,990858;298,179456;2,531308E-14;0,01003
33000;0,797768;2,992793;299,279284;4,707346E-14;0,01
33100;0,796737;2,99271;300,17784;2,797762E-14;0,00997
33200;0,796125;2,989044;298,904432;2,753353E-14;0,01
33300;0,795538;2,981964;299,094559;3,330669E-14;0,00997
33400;0,794104;2,973984;298,291503;4,218847E-14;0,00997
33500;0,793876;2,968263;296,826327;2,620126E-14;0,01
33600;0,796326;2,965186;295,63877;3,241851E-14;0,01003
33700;0,796064;2,964906;295,613449;2,220446E-14;0,01003
33800;0,796475;2,967729;295,027159;3,28626E-14;0,010059
33900;0,797105;2,970052;295,263204;5,639933E-14;0,010059
34000;0,802043;2,967989;295,063258;3,153033E-14;0,010059
34100;0,799691;2,965151;295,648054;3,108624E-14;0,010029
34200;0,804784;2,961696;296,169606;2,264855E-14;0,01
34300;0,802438;2,958714;295,871446;2,04281E-14;0,01
34400;0,800105;2,959472;295,089408;1,598721E-14;0,010029
34500;0,800074;2,958839;295,883867;2,220446E-14;0,01
34600;0,801436;2,950644;295,064374;1,776357E-14;0,01
34700;0,799127;2,949661;294,118472;2,708944E-14;0,010029
34800;0,799618;2,947745;293,929846;1,376677E-14;0,010029
34900;0,799577;2,948146;293,13473;8,88178E-15;0,010057
35000;0,801815;2,944122;292,739356;1,687539E-14;0,010057
35100;0,802192;2,940295;293,194211;4,44089E-15;0,010028
35200;0,804616;2,937439;292,08435;-1,287859E-14;0,010057
35300;0,802336;2,931951;292,366836;-1,24345E-14;0,010028
35400;0,801159;2,925486;291,724493;1,421085E-14;0,010028
35500;0,807192;2,921027;289,654867;-9,32587E-15;0,010085
35600;0,804925;2,918235;289,38487;-1,953993E-14;0,010084
35700;0,80267;2,917415;289,310294;-1,332268E-14;0,010084
35800;0,806414;2,913789;289,760164;-3,197442E-14;0,010056
35900;0,804168;2,90882;289,270459;-1,64313E-14;0,010056
36000;0,806406;2,912552;287,265381;-5,062617E-14;0,010139
36100;0,805396;2,918401;287,853172;-5,906386E-14;0,010139
36200;0,819531;2,922902;288,308023;-7,638334E-14;0,010138
36300;0,817273;2,932426;286,919276;-8,393286E-14;0,01022
36400;0,815028;2,951179;288,771312;-8,792966E-14;0,01022
36500;0,812795;2,971586;290,007733;-9,992007E-14;0,010247
36600;0,810574;2,998871;292,689778;-1,0125234E-13;0,010246
36700;0,808366;3,026122;296,156444;-1,0125234E-13;0,010218
36800;0,809988;3,049476;299,255257;-8,970602E-14;0,01019
36900;0,812478;3,073406;300,818827;-8,970602E-14;0,010217
37000;0,810282;3,099618;303,401782;-7,81597E-14;0,010216
37100;0,812965;3,127111;306,110381;-6,439294E-14;0,010216
37200;0,810779;3,154115;308,771263;-4,840572E-14;0,010215
37300;0,813888;3,181996;311,518285;-4,396483E-14;0,010214
37400;0,811711;3,208248;314,930359;-4,396483E-14;0,010187
37500;0,81333;3,232981;316,545156;-5,195844E-14;0,010213
37600;0,813566;3,259801;318,359815;-3,730349E-14;0,010239
37700;0,814342;3,287658;321,100282;-2,797762E-14;0,010239
37800;0,813163;3,307121;323,858001;-1,909584E-14;0,010212
37900;0,815655;3,322523;323,711067;-4,618528E-14;0,010264
38000;0,814526;3,341702;326,438783;-3,730349E-14;0,010237
38100;0,815927;3,354343;328,535861;-3,108624E-14;0,01021
38200;0,818221;3,365058;330,450459;-3,108624E-14;0,010183
38300;0,816084;3,371938;331,992876;-3,019807E-14;0,010157
38400;0,816377;3,380057;331,954412;-3,774758E-14;0,010182
38500;0,817228;3,388416;332,790905;-1,865175E-14;0,010182
38600;0,817103;3,395004;331,76498;1,687539E-14;0,010233
38700;0,818358;3,401762;332,444897;6,21725E-15;0,010233
38800;0,818175;3,410012;332,433349;-1,465494E-14;0,010258
38900;0,820454;3,416417;333,916171;-1,065814E-14;0,010231
39000;0,823976;3,42157;333,603044;1,110223E-14;0,010256
39100;0,821869;3,428164;335,103044;1,021405E-14;0,01023
39200;0,820417;3,435928;334,214374;3,10862E-15;0,010281
39300;0,822773;3,448379;333,796308;-2,930989E-14;0,010331
39400;0,82134;3,463035;334,420507;-4,13003E-14;0,010355
39500;0,824754;3,473376;336,270462;-3,419487E-14;0,010329
39600;0,822671;3,484043;337,330364;-4,574119E-14;0,010328
39700;0,823578;3,496515;337,74119;-7,01661E-14;0,010353
39800;0,82322;3,506821;339,589963;-8,482104E-14;0,010327
39900;0,823504;3,51377;341,117844;-8,970602E-14;0,010301
40000;0,826592;3,516835;342,271083;-8,21565E-14;0,010275
40100;0,824531;3,518158;342,422621;-7,771561E-14;0,010274
40200;0,825466;3,522847;342,073534;-9,503509E-14;0,010299
40300;0,827299;3,52488;343,12242;-9,015011E-14;0,010273
40400;0,825252;3,523581;343,847057;-9,015011E-14;0,010248
40500;0,826937;3,522653;342,950601;-6,217249E-14;0,010272
40600;0,826692;3,521791;343,713228;-4,707346E-14;0,010246
40700;0,829765;3,51608;342,35516;-1,287859E-14;0,01027
40800;0,827731;3,51123;341,904935;1,33227E-15;0,01027
40900;0,828108;3,508098;340,00289;-8,8818E-16;0,010318
41000;0,828537;3,504395;340,474436;-1,24345E-14;0,010293
41100;0,82818;3,499061;339,979729;-1,687539E-14;0,010292
41200;0,830709;3,491824;337,70697;0;0,01034
41300;0,828698;3,488266;336,601414;-7,99361E-15;0,010363
41400;0,828416;3,488856;336,68684;8,88178E-15;0,010362
41500;0,831625;3,489162;336,744682;-1,065814E-14;0,010361
41600;0,829626;3,494212;335,70258;1,24345E-14;0,010409
41700;0,831775;3,503879;335,889094;1,64313E-14;0,010432
41800;0,829785;3,516046;337,088822;1,110223E-14;0,010431
41900;0,833069;3,52852;338,318066;2,131628E-14;0,01043
42000;0,831086;3,541547;340,377563;2,087219E-14;0,010405
42100;0,831841;3,552638;342,256429;-3,10862E-15;0,01038
42200;0,832295;3,559023;342,901297;-2,575717E-14;0,010379
42300;0,832349;3,566112;341,281726;3,730349E-14;0,010449
42400;0,833199;3,572223;342,67474;3,064216E-14;0,010425
42500;0,833087;3,575545;341,484621;3,10862E-15;0,010471
42600;0,837604;3,578719;341,823786;-3,375078E-14;0,010469
42700;0,835642;3,582047;342,944862;-3,330669E-14;0,010445
42800;0,83369;3,58536;344,065938;-3,330669E-14;0,010421
42900;0,835766;3,587702;342,789368;-6,66134E-15;0,010466
43000;0,835834;3,589258;342,213063;7,10543E-15;0,010488
43100;0,836421;3,590439;342,362687;2,220446E-14;0,010487
43200;0,837086;3,590856;343,196876;4,263256E-14;0,010463
43300;0,83616;3,593182;341,944584;3,241851E-14;0,010508
43400;0,836396;3,593486;342,763326;6,439294E-14;0,010484
43500;0,837392;3,590455;342,510516;1,0969003E-13;0,010483
43600;0,837391;3,588427;341,605677;1,2523316E-13;0,010505
43700;0,836387;3,584369;342,002;9,636736E-14;0,010481
43800;0,84113;3,577312;339,883446;9,947598E-14;0,010525
43900;0,839214;3,576739;339,867641;1,0347279E-13;0,010524
44000;0,837306;3,579939;339,477009;1,2922996E-13;0,010545
44100;0,837832;3,585863;340,078613;9,192647E-14;0,010544
44200;0,838771;3,592146;339,984688;4,884981E-14;0,010566
44300;0,837283;3,60328;338,907265;2,398082E-14;0,010632
44400;0,83792;3,611583;339,015447;1,465494E-14;0,010653
44500;0,841338;3,620136;339,865096;-2,66454E-15;0,010652
44600;0,839452;3,628787;340,724036;-4,4409E-16;0,01065
44700;0,840099;3,636852;341,527898;-1,865175E-14;0,010649
