Tempo;Ocupação;E[N];E[W];Erro Little;Lambda
14300;0,989977;87,533825;0,87504;-4,24041104452E-08;100,034126
14400;0,989961;87,224761;0,872002;-4,414407328568E-08;100,028125
14500;0,990014;87,406374;0,873832;-4,076372306372E-08;100,026552
14600;0,989856;86,969967;0,86952;-3,755386046578E-08;100,020616
14700;0,989807;86,609603;0,865939;-3,649259383565E-08;100,018163
14800;0,989876;87,234968;0,872083;-4,214327020691E-08;100,030608
14900;0,989942;87,951166;0,879284;-4,735471748063E-08;100,025839
15000;0,989924;88,071636;0,880442;-4,633042749447E-08;100,031133
15100;0,989992;88,033184;0,880084;-4,78758721556E-08;100,028212
15200;0,990001;87,784959;0,877638;-4,043897661177E-08;100,024145
15300;0,98995;87,51243;0,874944;-3,841100237878E-08;100,020654
15400;0,989873;87,106461;0,870846;-3,735176790087E-08;100,025065
15500;0,989808;86,761468;0,867404;-3,936537495974E-08;100,024258
15600;0,989689;86,357434;0,863393;-3,65932777413E-08;100,020962
15700;0,98959;86,048246;0,860341;-3,620723987297E-08;100,016433
15800;0,989558;85,799322;0,857834;-3,851616270367E-08;100,018544
15900;0,989609;85,789665;0,857697;-4,04521784958E-08;100,02327
16000;0,989563;85,507679;0,854922;-4,59599647229E-08;100,018062
16100;0,989562;85,266815;0,852499;-4,544227749648E-08;100,019876
16200;0,989614;85,365908;0,853438;-4,38855494167E-08;100,025926
16300;0,989679;85,709425;0,85682;-4,133886477575E-08;100,032025
16400;0,989673;85,826014;0,858023;-3,536845838426E-08;100,027622
16500;0,989625;85,469194;0,854429;-3,15291259767E-08;100,030727
16600;0,989579;85,169765;0,851482;-3,580791485547E-08;100,025361
16700;0,989557;84,933415;0,849119;-2,898863726841E-08;100,025389
16800;0,989515;84,761855;0,847485;-2,842820379101E-08;100,015714
16900;0,989536;84,543887;0,845316;-3,3087857787E-08;100,014556
17000;0,989546;84,493806;0,844853;-3,326091757572E-08;100,010118
17100;0,989522;84,320153;0,843109;-2,952940292289E-08;100,010936
17200;0,989566;84,309752;0,842922;-2,546373423229E-08;100,020872
17300;0,989619;84,550941;0,845312;-2,222358830295E-08;100,023353
17400;0,989679;84,790893;0,847643;-2,920315012034E-08;100,031322
17500;0,989739;85,150147;0,85123;-3,280165117303E-08;100,031943
17600;0,989721;85,111492;0,850872;-3,471488696505E-08;100,02858
17700;0,98969;85,114426;0,8509;-2,503963969502E-08;100,028701
17800;0,989613;84,845456;0,848249;-3,185249397575E-08;100,02427
17900;0,989622;84,669917;0,846458;-2,785617425616E-08;100,028436
18000;0,989537;84,346159;0,843235;-2,441161939259E-08;100,026889
18100;0,989553;84,155502;0,841354;-2,515611186027E-08;100,023923
18200;0,989592;84,093273;0,840699;-2,776420160444E-08;100,027857
18300;0,989548;83,944019;0,839274;-2,336705051675E-08;100,019836
18400;0,989467;83,703393;0,836952;-2,686823563636E-08;100,009783
18500;0,989471;83,471641;0,834641;-2,653240471773E-08;100,009027
18600;0,98943;83,409445;0,834056;-3,358368871886E-08;100,004624
18700;0,989422;83,233698;0,832321;-2,11856132637E-08;100,001979
18800;0,989479;83,464931;0,834579;-2,232972917682E-08;100,008404
18900;0,989523;83,515515;0,835074;-8,13831491087E-09;100,009683
19000;0,989578;83,884008;0,838729;-5,653930657E-10;100,013211
19100;0,989577;83,766081;0,837598;8,2468432083E-10;100,007487
19200;0,989597;83,727416;0,837222;6,23600726612E-09;100,00625
19300;0,989542;83,508594;0,835104;2,545567667767E-08;99,997824
19400;0,989555;83,431645;0,834247;3,438015028223E-08;100,008351
19500;0,989608;83,499977;0,834897;3,459093989022E-08;100,012308
19600;0,989661;83,848074;0,838344;4,034269807107E-08;100,016327
19700;0,989643;83,64044;0,836257;4,757723104376E-08;100,017614
19800;0,98965;83,528831;0,835132;4,38968470462E-08;100,018737
19900;0,989608;83,398806;0,833843;4,495649363889E-08;100,017437
20000;0,989659;84,45257;0,844269;4,017607579954E-08;100,0304
20100;0,989712;85,803142;0,857792;4,112534668366E-08;100,027861
20200;0,989762;86,597612;0,865746;3,89321428429E-08;100,026584
20300;0,989812;86,893011;0,868646;3,953338989504E-08;100,032759
20400;0,989862;87,507424;0,87478;2,887176719923E-08;100,033676
20500;0,989894;87,664199;0,876392;2,47877522952E-08;100,028537
20600;0,989894;87,415679;0,873885;1,619159206712E-08;100,031068
20700;0,989902;87,23178;0,872091;1,078211653294E-08;100,026039
20800;0,989869;87,060478;0,870354;1,875113753158E-08;100,028798
20900;0,989918;87,827175;0,877968;2,308544821972E-08;100,034641
21000;0,989966;87,94595;0,879171;1,437895491563E-08;100,032857
21100;0,989983;87,664846;0,876346;1,379837044624E-08;100,034502
21200;0,989807;87,407688;0,873865;1,933032933721E-08;100,024292
21300;0,989771;87,158455;0,871352;1,37079751994E-08;100,026667
21400;0,989794;86,996889;0,869719;7,06738489953E-09;100,028692
21500;0,989841;87,479302;0,874517;3,91423782276E-09;100,031535
21600;0,989889;88,222939;0,881938;9,14988618206E-09;100,033056
21700;0,989874;88,177056;0,881513;-2,01038119485E-09;100,029217
21800;0,989775;87,911253;0,878921;-7,2486727731E-10;100,021789
21900;0,989822;88,619258;0,885995;-2,94539859169E-09;100,022283
22000;0,989842;88,622059;0,885997;4,96774532621E-09;100,025227
22100;0,989748;88,337314;0,883189;-5,92831383983E-09;100,020814
22200;0,989794;88,421072;0,883907;1,91697324681E-09;100,034414
22300;0,989841;89,474117;0,894367;1,090668888537E-08;100,041883
22400;0,989886;90,337672;0,90307;1,533602755899E-08;100,033929
22500;0,989856;90,219506;0,901935;6,7302039497E-09;100,0288
22600;0,989822;89,997352;0,899714;2,072066251912E-08;100,028894
22700;0,989793;89,786959;0,89758;2,149880629077E-08;100,032291
22800;0,989768;89,532432;0,895031;2,785412789308E-08;100,032719
22900;0,989779;89,691308;0,896595;4,01180955123E-08;100,035502
23000;0,989819;89,799856;0,897638;4,178976098501E-08;100,04013
23100;0,989802;89,66803;0,896373;5,243596490345E-08;100,034286
23200;0,989846;89,911956;0,898738;5,51928707182E-08;100,042457
23300;0,989817;89,804906;0,897665;5,478996456532E-08;100,04279
23400;0,989777;89,591942;0,895555;5,978149886232E-08;100,040726
23500;0,98982;89,609166;0,89569;6,950610043077E-08;100,044894
23600;0,989744;89,335849;0,892991;7,697303772147E-08;100,041102
23700;0,989705;89,203903;0,891667;8,192387213057E-08;100,04173
23800;0,989697;89,103889;0,890686;7,949158487008E-08;100,039622
23900;0,98965;88,850944;0,888163;7,683976832595E-08;100,038996
24000;0,989573;88,605689;0,885762;7,932204937333E-08;100,033333
24100;0,989616;88,59255;0,885618;7,22700406186E-08;100,034772
24200;0,989521;88,315232;0,882889;7,296148396563E-08;100,029876
24300;0,989548;88,19569;0,881723;7,460805306891E-08;100,026502
24400;0,989462;87,939284;0,879184;7,833388337986E-08;100,02373
24500;0,989357;87,676348;0,876597;8,088308334209E-08;100,01898
24600;0,989305;87,475155;0,874551;8,667686302033E-08;100,022967
24700;0,989224;87,205128;0,871838;8,008575491658E-08;100,024413
24800;0,989241;87,074634;0,870505;8,284099806133E-08;100,027742
24900;0,989254;87,020182;0,869915;8,414536978307E-08;100,033012
25000;0,989257;86,918451;0,868858;8,291358710721E-08;100,0376
25100;0,989271;87,028963;0,869926;9,067288431197E-08;100,041793
25200;0,989313;87,332767;0,872911;8,176694166195E-08;100,047778
25300;0,989239;87,319749;0,872797;8,013473973278E-08;100,045889
25400;0,989281;87,556037;0,875156;7,355426134836E-08;100,04626
25500;0,989323;88,315997;0,882717;7,874226071181E-08;100,050235
25600;0,989365;88,99525;0,889498;8,276388996364E-08;100,051133
25700;0,989391;89,004979;0,889633;8,228519732256E-08;100,046848
25800;0,989383;88,913076;0,88865;8,292616371364E-08;100,054109
25900;0,989388;88,739528;0,886936;7,842042748507E-08;100,051776
26000;0,989378;88,563547;0,885166;7,05079941099E-08;100,053077
26100;0,989399;88,395515;0,883452;7,512385025166E-08;100,056973
26200;0,989424;88,233631;0,881827;8,050460564846E-08;100,057748
26300;0,989388;88,075837;0,880253;8,416124330779E-08;100,057452
26400;0,989429;88,395962;0,883422;8,942143381319E-08;100,060833
26500;0,989468;89,346774;0,892905;9,451837001961E-08;100,062981
26600;0,989508;90,049739;0,899913;9,38317867849E-08;100,064925
26700;0,98952;90,097078;0,900464;1,038893913119E-07;100,056292
26800;0,98951;89,943439;0,898915;1,105326674633E-07;100,057761
26900;0,989483;89,702471;0,896547;9,970621306366E-08;100,053234
27000;0,989505;89,525473;0,894728;9,787666499506E-08;100,058926
27100;0,989523;89,380707;0,893287;1,1230297047859E-07;100,058192
27200;0,989517;89,233705;0,891809;1,0387186932803E-07;100,059265
27300;0,989555;89,786295;0,897255;1,1744687355986E-07;100,067729
27400;0,989593;90,715065;0,906589;1,2763771906066E-07;100,062007
27500;0,989631;91,681645;0,916228;1,2120482040245E-07;100,064218
27600;0,989669;92,366829;0,923079;1,1628003449005E-07;100,063841
27700;0,989706;93,557672;0,934923;1,1871289018472E-07;100,069892
27800;0,989743;94,955955;0,948849;1,2515842229277E-07;100,074928
27900;0,98978;96,567767;0,964959;1,345423896737E-07;100,074444
28000;0,989817;97,590414;0,975182;1,3750353389241E-07;100,074071
28100;0,989853;98,324336;0,982545;1,3498227247055E-07;100,071032
28200;0,989889;98,589446;0,985221;1,3130522802385E-07;100,068369
28300;0,989918;98,699638;0,986344;1,3418519984043E-07;100,066148
28400;0,989941;98,519537;0,984551;1,2829613638132E-07;100,065458
28500;0,989969;98,617345;0,98547;1,025969282864E-07;100,071404
28600;0,990005;98,914959;0,98845;1,0002351302774E-07;100,070769
28700;0,990039;99,190818;0,991195;1,0444220777117E-07;100,071916
28800;0,990072;99,09639;0,990242;1,2074490030045E-07;100,072951
28900;0,989983;98,864483;0,987997;1,2635724999654E-07;100,065536
29000;0,990018;99,003506;0,989391;1,3197613668581E-07;100,065138
29100;0,990052;99,031957;0,989673;1,3287453271005E-07;100,065292
29200;0,990087;99,300107;0,992314;1,1942539401844E-07;100,069212
29300;0,99012;99,587622;0,995207;1,2467195631416E-07;100,06727
29400;0,990153;100,039;0,999703;1,2023517115267E-07;100,068673
29500;0,990158;100,21973;1,001564;1,1529486698691E-07;100,063254
29600;0,990158;100,097262;1,000324;1,2671431193212E-07;100,064865
29700;0,990129;99,859837;0,997957;1,1315280801227E-07;100,06431
29800;0,990115;99,729935;0,996638;1,0931694305327E-07;100,066342
29900;0,990144;99,743118;0,996766;1,111247343033E-07;100,066722
30000;0,99015;99,614135;0,995468;1,2344207789283E-07;100,067633
30100;0,990146;99,390396;0,993237;1,1594177351526E-07;100,06711
30200;0,99014;99,237003;0,991697;1,2995339204736E-07;100,067848
30300;0,990103;99,043388;0,989756;1,4647201851403E-07;100,068515
30400;0,990058;98,821695;0,987553;1,5630227778729E-07;100,067237
30500;0,990026;98,579849;0,985179;1,5529882091414E-07;100,062918
30600;0,990011;98,374501;0,98318;1,5804597808255E-07;100,057451
30700;0,99004;98,281245;0,98223;1,7725602674545E-07;100,059283
30800;0,990073;98,321149;0,982604;1,7440720512241E-07;100,061851
30900;0,990088;98,381289;0,983217;1,7461188406287E-07;100,060583
31000;0,99012;98,59262;0,985335;1,729133742856E-07;100,059968
31100;0,990143;98,579032;0,985201;1,7593346512967E-07;100,059807
31200;0,99013;98,382655;0,983254;1,6459257778934E-07;100,058269
31300;0,990098;98,217178;0,981601;1,5532523889306E-07;100,058115
31400;0,990111;98,288844;0,982332;1,5696585364822E-07;100,056624
31500;0,990106;98,086811;0,98033;1,5165552724739E-07;100,054889
31600;0,990118;98,038403;0,979844;1,5007987030913E-07;100,055095
31700;0,990149;98,249547;0,981908;1,4774384737848E-07;100,059842
31800;0,990181;98,75738;0,986992;1,6258009338799E-07;100,058931
31900;0,990211;99,244361;0,991905;1,5409486309181E-07;100,054326
32000;0,99024;99,327053;0,992755;1,4229958367196E-07;100,051937
32100;0,990254;99,541314;0,994878;1,487057659233E-07;100,053769
32200;0,990284;99,592928;0,995404;1,6119356871513E-07;100,052795
32300;0,99023;99,349675;0,99297;1,6557690685204E-07;100,053034
32400;0,99017;99,112309;0,990649;1,6492748500241E-07;100,04784
32500;0,990199;99,143592;0,990937;1,7032195387401E-07;100,050308
32600;0,990177;98,948018;0,988991;1,7311573685674E-07;100,049479
32700;0,990185;98,826656;0,987765;1,695708817806E-07;100,050826
32800;0,990126;98,619446;0,985725;1,6014368497963E-07;100,047652
32900;0,990042;98,373017;0,983297;1,5286732946151E-07;100,044012
33000;0,989994;98,154842;0,981119;1,6480824172049E-07;100,043788
33100;0,989999;98,081089;0,980341;1,5881951753727E-07;100,047976
33200;0,990029;98,24142;0,981939;1,804104385883E-07;100,048343
33300;0,99004;98,154455;0,981041;1,7806095797823E-07;100,051291
33400;0,989985;97,935852;0,978902;1,7763156279216E-07;100,046617
33500;0,989958;97,782002;0,97738;1,9145628016304E-07;100,045015
33600;0,989938;97,663001;0,976199;1,8413719260479E-07;100,044137
33700;0,989969;98,070554;0,98027;1,9540462403711E-07;100,044392
33800;0,989999;98,278418;0,982344;1,9226196457112E-07;100,044852
33900;0,989994;98,116295;0,980741;1,8315490990517E-07;100,043038
34000;0,989972;97,984254;0,97947;1,7642669547513E-07;100,038029
34100;0,989924;97,79161;0,977588;1,8527333622842E-07;100,033548
34200;0,989893;97,581142;0,97551;1,8767241272144E-07;100,030906
34300;0,989891;97,466522;0,974336;1,7991563083797E-07;100,033761
34400;0,989886;97,291491;0,972573;1,6780256828497E-07;100,035203
34500;0,989916;97,354904;0,973161;1,6025241222906E-07;100,039884
34600;0,989944;97,462816;0,974221;1,5980057810339E-07;100,041763
34700;0,98995;97,319472;0,972779;1,5643382766939E-07;100,042709
34800;0,989951;97,20955;0,971672;1,640420066451E-07;100,043621
34900;0,98988;97,04611;0,970066;1,531457769488E-07;100,040745
35000;0,989859;96,898765;0,968594;1,5032087219424E-07;100,040686
35100;0,989888;97,021822;0,969773;1,4712971108111E-07;100,045869
35200;0,989917;97,256503;0,972128;1,401237312848E-07;100,044972
35300;0,989945;97,410793;0,973677;1,588334725966E-07;100,044221
35400;0,989968;97,3298;0,972871;1,480514697505E-07;100,043898
35500;0,989965;97,276172;0,972362;1,5441285938778E-07;100,04107
35600;0,989965;97,104779;0,970649;1,4983574203598E-07;100,041067
35700;0,989956;96,915129;0,968771;1,5710234890776E-07;100,039272
35800;0,989952;96,729033;0,966954;1,5805218822607E-07;100,034804
35900;0,989963;96,575986;0,965417;1,6883583953131E-07;100,035543
36000;0,989936;96,383963;0,963513;1,6828138882374E-07;100,033861
36100;0,989964;96,513892;0,964762;1,5675688302963E-07;100,039058
36200;0,989992;97,028711;0,969905;1,6492619181463E-07;100,03942
36300;0,99002;97,106849;0,970651;1,5161863586854E-07;100,043003
36400;0,990048;97,215572;0,971695;1,400296838483E-07;100,047418
36500;0,990074;97,410288;0,973637;1,3486273076069E-07;100,047808
36600;0,990065;97,275711;0,97232;1,3301786339071E-07;100,044945
36700;0,990057;97,098468;0,970549;1,436477958805E-07;100,044877
36800;0,990067;96,986623;0,969428;1,3981802737817E-07;100,045217
36900;0,989998;96,783365;0,967459;1,3740746851454E-07;100,038699
37000;0,989955;96,639038;0,96603;1,3456559599945E-07;100,037351
37100;0,989882;96,435213;0,963992;1,241985927436E-07;100,037332
37200;0,989814;96,253406;0,962246;1,0778428816138E-07;100,029973
37300;0,989841;96,330641;0,963038;9,037874804108E-08;100,027828
37400;0,989853;96,20341;0,961765;1,0158358065837E-07;100,027995
37500;0,989834;96,103245;0,96079;1,0346305145958E-07;100,025253
37600;0,989823;95,984835;0,959603;1,1460755899861E-07;100,025532
37700;0,989792;95,872639;0,958493;1,1411545131068E-07;100,024377
37800;0,989796;95,712773;0,956912;1,4132957915081E-07;100,022513
37900;0,989796;95,578901;0,955587;1,4395894254449E-07;100,021187
38000;0,989815;95,58547;0,955618;1,4973331019519E-07;100,024763
38100;0,989771;95,539981;0,955211;1,080331344383E-07;100,01979
38200;0,989769;95,492634;0,954724;1,1012184586434E-07;100,021204
38300;0,989763;95,451986;0,954327;1,0183882181991E-07;100,020157
38400;0,98979;95,487262;0,954664;9,892480079543E-08;100,021849
38500;0,989788;95,370188;0,953514;9,944484702373E-08;100,01974
38600;0,989815;95,413109;0,953941;9,159974467821E-08;100,019922
38700;0,989831;95,317566;0,953022;1,1888067774635E-07;100,016072
38800;0,989827;95,182966;0,95169;1,1843343372675E-07;100,014665
38900;0,989835;95,135446;0,951208;1,0836005515102E-07;100,015424
39000;0,98983;95,04821;0,950359;1,1217380802009E-07;100,012923
39100;0,989836;94,937332;0,949242;1,0711322318002E-07;100,013811
39200;0,98981;94,839208;0,948267;9,261681555017E-08;100,013163
39300;0,989826;94,792443;0,947775;8,153541841693E-08;100,015725
39400;0,989794;94,628596;0,946147;8,107295457194E-08;100,014695
39500;0,989804;94,486132;0,944764;9,923944332968E-08;100,010253
39600;0,989803;94,368467;0,943581;1,014742707639E-07;100,010934
39700;0,989772;94,22392;0,942128;1,2813463001748E-07;100,011788
39800;0,989797;94,273787;0,942612;1,2630630408239E-07;100,013342
39900;0,989823;94,648412;0,946341;1,1080292949828E-07;100,015163
40000;0,989848;95,408697;0,953927;1,1158357438035E-07;100,016725
40100;0,989873;96,373056;0,963547;1,0427227437049E-07;100,019052
40200;0,989899;97,529981;0,975104;1,1194678961601E-07;100,0201
40300;0,989924;98,902699;0,988826;1,1972569780028E-07;100,020347
40400;0,989949;100,222053;1,001988;1,3636791607041E-07;100,023243
40500;0,989973;101,338136;1,013119;1,4512346524498E-07;100,025901
40600;0,989999;101,972927;1,019508;1,4165307504754E-07;100,021675
40700;0,990023;102,011824;1,019895;1,3775999718746E-07;100,021843
40800;0,990047;102,290101;1,022659;1,425272699862E-07;100,023627
40900;0,990072;102,704703;1,026802;1,3814131705203E-07;100,023839
41000;0,990096;103,138132;1,031153;1,4845306850475E-07;100,022122
41100;0,99012;103,442384;1,034163;1,3709318125166E-07;100,025255
41200;0,990144;103,66273;1,036355;1,2037108376717E-07;100,026311
41300;0,990128;103,575952;1,035525;1,2244073843704E-07;100,022663
41400;0,990143;103,46801;1,034402;1,3777582807961E-07;100,02686
41500;0,990124;103,303194;1,032755;1,4554254335053E-07;100,026795
41600;0,990137;103,205025;1,031747;1,3005285381951E-07;100,029423
