Tempo;Ocupação;E[N];E[W];Erro Little;Lambda
38700;0,60005;1,472882;0,01473;-1,835918395088E-08;99,992713
38800;0,600045;1,47286;0,01473;-4,19200496538E-09;99,990799
38900;0,600042;1,472842;0,01473;-6,62948740349E-09;99,990077
39000;0,600031;1,472792;0,014729;-1,591925768984E-08;99,990821
39100;0,600009;1,472584;0,014727;-1,863482901321E-08;99,991228
39200;0,600003;1,472568;0,014727;-1,956425976779E-08;99,987934
39300;0,60001;1,47248;0,014726;-3,940522241841E-08;99,992519
39400;0,599989;1,472472;0,014726;-5,556869187018E-08;99,989264
39500;0,599989;1,472575;0,014728;-4,47592816144E-08;99,987418
39600;0,599981;1,472635;0,014728;-4,504701944796E-08;99,988258
39700;0,599972;1,472644;0,014728;-3,124659686549E-08;99,986096
39800;0,599986;1,472733;0,014729;-4,20350318997E-08;99,986256
39900;0,599992;1,472888;0,014731;-4,438597778211E-08;99,987218
40000;0,599996;1,472846;0,01473;-3,890887700919E-08;99,9867
40100;0,600005;1,47283;0,01473;-2,308213598035E-08;99,985661
40200;0,600004;1,472803;0,01473;-1,008098049482E-08;99,984726
40300;0,600042;1,473036;0,014732;8,62438920279E-09;99,986352
40400;0,600032;1,472934;0,014731;1,329126253502E-08;99,98604
40500;0,600042;1,473013;0,014732;1,300479035571E-08;99,987704
40600;0,600034;1,473028;0,014732;2,263659348856E-08;99,988005
40700;0,600045;1,473166;0,014733;1,551493622465E-08;99,988526
40800;0,600048;1,473049;0,014732;1,195942234133E-08;99,988456
40900;0,60003;1,472885;0,014731;1,166139340647E-08;99,987042
41000;0,600014;1,472808;0,01473;2,99555868999E-09;99,984073
41100;0,600053;1,473224;0,014734;-1,201864763267E-08;99,98944
41200;0,60003;1,473204;0,014734;3,82761156104E-09;99,985607
41300;0,600014;1,473128;0,014734;1,265384397264E-08;99,984092
