Tempo;Ocupação;E[N];E[W];Erro Little;Lambda
16700;0,800296;3,908316;0,03906;1,82956494399E-09;100,059162
16800;0,800183;3,905246;0,039034;-2,99135516357E-09;100,04744
16900;0,800188;3,904513;0,039027;-2,32126673438E-09;100,04568
17000;0,800227;3,904877;0,039029;-6,590727963E-11;100,050529
17100;0,800253;3,903329;0,039012;-2,04300087958E-09;100,054678
17200;0,800288;3,902422;0,038998;-5,6163651507E-10;100,06814
17300;0,80036;3,903319;0,039007;2,89389712194E-09;100,06815
17400;0,800357;3,902212;0,038997;2,42611841728E-09;100,063908
17500;0,800398;3,904498;0,03902;-2,27094920646E-09;100,0632
17600;0,80031;3,903162;0,03901;-7,0387429218E-10;100,05517
17700;0,800356;3,904264;0,03902;-1,71736802557E-09;100,057684
17800;0,800217;3,900544;0,038987;4,2482417584E-10;100,047584
17900;0,800173;3,89891;0,038972;3,8482448339E-09;100,043799
18000;0,800121;3,898832;0,038975;5,5796967047E-10;100,033889
18100;0,800114;3,898489;0,038974;2,82230949722E-09;100,028011
18200;0,800269;3,900935;0,038994;3,41313644E-11;100,040549
18300;0,800202;3,899937;0,038986;4,43327374811E-09;100,03541
18400;0,800172;3,899234;0,038979;2,64913202486E-09;100,034565
18500;0,800139;3,898655;0,038975;1,6212720055E-10;100,028757
18600;0,800114;3,898603;0,038976;3,98190325157E-09;100,024462
18700;0,800054;3,897041;0,038964;1,641481039982E-08;100,017166
18800;0,800056;3,895061;0,038944;3,456662689416E-08;100,015798
18900;0,80012;3,897508;0,038969;2,779557695121E-08;100,015608
19000;0,800096;3,894868;0,038942;1,952004602401E-08;100,016947
19100;0,800111;3,894314;0,038936;1,268246929698E-08;100,018743
19200;0,800143;3,895237;0,038944;2,427369727442E-08;100,020573
19300;0,800074;3,893445;0,038929;2,72191376105E-08;100,014974
19400;0,799989;3,890448;0,038899;2,518414499164E-08;100,015052
19500;0,800087;3,894234;0,038933;2,640036766977E-08;100,023385
19600;0,800244;3,900678;0,038994;2,647320274107E-08;100,032602
19700;0,800212;3,899341;0,038982;3,098045597838E-08;100,029797
19800;0,800174;3,898155;0,03897;3,127148540116E-08;100,030758
19900;0,800107;3,897649;0,038966;3,025272654611E-08;100,027889
20000;0,800177;3,897959;0,038964;2,355270822818E-08;100,039
20100;0,800135;3,895744;0,038945;3,855795815966E-08;100,032736
20200;0,800102;3,894454;0,038933;3,080294641578E-08;100,029703
20300;0,800146;3,893584;0,038924;1,469473032145E-08;100,031281
20400;0,800163;3,891364;0,038901;8,39813685261E-09;100,031912
20500;0,80011;3,88926;0,038883;3,59731799904E-09;100,024634
20600;0,800124;3,890546;0,038896;5,67163915832E-09;100,025534
20700;0,800141;3,889591;0,038885;6,98261226617E-09;100,02686
20800;0,800116;3,889811;0,038888;4,04841093982E-09;100,026827
20900;0,800104;3,890985;0,038898;1,169307983773E-08;100,030718
21000;0,800104;3,894214;0,03893;1,786151138106E-08;100,030048
21100;0,800092;3,893268;0,038921;2,235851059851E-08;100,02981
21200;0,800009;3,890869;0,038898;4,36760938527E-09;100,0275
21300;0,800017;3,891219;0,038899;8,53327231098E-09;100,033991
21400;0,800078;3,892817;0,038913;8,24451840131E-09;100,038972
21500;0,80017;3,894208;0,038926;6,48073683607E-09;100,041581
21600;0,800207;3,896079;0,038944;5,29463628496E-09;100,044259
21700;0,800192;3,89577;0,03894;1,657787329634E-08;100,044931
21800;0,800169;3,894156;0,038926;8,44040970449E-09;100,040459
21900;0,800202;3,893597;0,038919;7,0075931724E-09;100,043059
22000;0,800188;3,894582;0,038928;-4,87565587903E-09;100,046545
22100;0,800245;3,894433;0,038926;-7,0967498544E-10;100,047557
22200;0,800296;3,896267;0,038942;-9,17849085624E-09;100,053288
22300;0,8004;3,898718;0,038964;-1,088702950014E-08;100,060448
22400;0,800417;3,897688;0,038955;-1,669968208162E-08;100,055625
22500;0,800447;3,900155;0,03898;-2,024280876256E-08;100,056044
22600;0,800412;3,897605;0,038955;-7,96184629337E-09;100,053407
22700;0,800407;3,897909;0,038957;7,3034422954E-10;100,055991
22800;0,800345;3,897225;0,03895;6,82943301911E-09;100,057061
22900;0,800383;3,897286;0,038949;-1,57188306815E-09;100,06
23000;0,800379;3,898909;0,038966;2,68503486112E-09;100,059304
23100;0,800373;3,901038;0,038988;-4,4667385346E-09;100,057922
23200;0,800493;3,905068;0,039023;3,63921381918E-09;100,069871
23300;0,800449;3,903659;0,03901;2,80244893958E-09;100,068369
23400;0,800465;3,902509;0,038998;1,47450629484E-09;100,068547
23500;0,80047;3,901913;0,038992;5,18664533544E-09;100,069064
23600;0,800386;3,899788;0,038973;1,656793946481E-08;100,064195
23700;0,800438;3,900275;0,038977;2,062865567254E-08;100,067215
23800;0,800359;3,897538;0,038951;2,112295538481E-08;100,062815
23900;0,800351;3,895879;0,038933;1,136959060233E-08;100,064979
24000;0,800293;3,894268;0,03892;1,385952907995E-08;100,059125
24100;0,800342;3,89569;0,038933;1,078921796349E-08;100,061037
24200;0,800242;3,893577;0,038916;1,077651923254E-08;100,051694
24300;0,800248;3,892887;0,03891;8,88147244638E-09;100,047366
24400;0,800218;3,89414;0,038924;-2,42076980683E-09;100,045492
24500;0,800186;3,893165;0,038916;-1,023688867008E-08;100,039469
24600;0,800145;3,89323;0,038916;-2,61793386969E-09;100,04126
24700;0,800158;3,895255;0,038935;4,01623134749E-09;100,044494
24800;0,800181;3,896337;0,038944;-3,8951104564E-09;100,050161
24900;0,800176;3,895216;0,038933;-6,59040022555E-09;100,049679
25000;0,800168;3,895992;0,038941;-9,9764139172E-09;100,0482
25100;0,800144;3,895568;0,038937;-3,38755956619E-09;100,047371
25200;0,800161;3,89567;0,038937;8,77786865416E-09;100,051071
25300;0,800102;3,894168;0,038922;1,059138998727E-08;100,050711
25400;0,800108;3,893603;0,038918;2,99669578041E-09;100,047441
25500;0,800217;3,895324;0,038933;3,3798919219E-10;100,053176
25600;0,800215;3,896442;0,038943;-2,38884645398E-09;100,05418
25700;0,800181;3,895834;0,038939;2,40410980012E-09;100,050078
25800;0,800137;3,895764;0,038937;4,36990621466E-09;100,052016
25900;0,80014;3,896231;0,038942;-3,0725071376E-09;100,05278
26000;0,800186;3,898691;0,038965;-1,73263536851E-09;100,057154
26100;0,800131;3,897488;0,038954;-6,24132656668E-09;100,052989
26200;0,800193;3,899554;0,038975;-7,93722865211E-09;100,052748
26300;0,800188;3,898575;0,038965;-8,16327494491E-09;100,054525
26400;0,80022;3,900148;0,038981;-1,122032911027E-08;100,053295
26500;0,800269;3,90097;0,038987;-2,043593738676E-08;100,057094
26600;0,800286;3,900004;0,038976;-2,503733043113E-08;100,061767
26700;0,800237;3,898823;0,038967;-1,577300023925E-08;100,054719
26800;0,80024;3,898427;0,038961;-1,40575195928E-09;100,059963
26900;0,800224;3,897539;0,038954;1,05096469305E-08;100,056059
27000;0,800242;3,898285;0,038959;-9,5218721796E-10;100,06063
27100;0,800164;3,895538;0,038934;1,705446672773E-08;100,055904
27200;0,800152;3,89535;0,038933;1,29792425696E-08;100,051765
27300;0,800207;3,895657;0,038936;6,130607133E-11;100,0537
27400;0,800173;3,894574;0,038927;1,233641766518E-08;100,047445
27500;0,800181;3,894238;0,038924;8,71773897515E-09;100,046073
27600;0,800206;3,894878;0,038931;1,494293844218E-08;100,045616
27700;0,800251;3,896058;0,038941;1,370078184237E-08;100,04935
27800;0,800264;3,897181;0,038952;-4,50104753469E-09;100,050791
27900;0,80021;3,896315;0,038945;1,205349065003E-08;100,047778
28000;0,800192;3,895259;0,038935;-1,556850071083E-08;100,046071
28100;0,800204;3,895308;0,038936;-1,397548610171E-08;100,044413
28200;0,800229;3,897177;0,038955;-1,804248928039E-08;100,043333
28300;0,800258;3,897798;0,038962;-2,300109303022E-08;100,040742
28400;0,800263;3,897747;0,038962;-2,713413005395E-08;100,039049
28500;0,800269;3,898036;0,038964;-3,713717822151E-08;100,041579
28600;0,800244;3,896836;0,038953;-3,533559489455E-08;100,039441
28700;0,800233;3,896993;0,038955;-3,708708495864E-08;100,037735
28800;0,800226;3,896285;0,038948;-2,301354173895E-08;100,038438
28900;0,800183;3,895741;0,038944;-2,636361662312E-08;100,03436
29000;0,800233;3,896773;0,038953;-3,711690688135E-08;100,037103
29100;0,800259;3,896839;0,038953;-2,226081452505E-08;100,039588
29200;0,800312;3,898445;0,038967;-3,930195591195E-08;100,044795
29300;0,800263;3,898081;0,038964;-4,796238073368E-08;100,042696
29400;0,800315;3,898655;0,038969;-3,738088016902E-08;100,044048
29500;0,800312;3,89794;0,038963;-2,110409313971E-08;100,042339
29600;0,800357;3,898937;0,038971;-3,09101220175E-08;100,047432
29700;0,800325;3,899365;0,038976;-3,820908967E-08;100,044512
29800;0,800351;3,899399;0,038975;-2,374737340105E-08;100,048087
29900;0,800357;3,898219;0,038965;-1,579952924047E-08;100,045351
30000;0,800392;3,899363;0,038975;-1,775770464008E-08;100,047
30100;0,800366;3,899144;0,038973;-1,233094959474E-08;100,046445
30200;0,800422;3,900635;0,038988;-2,937661802704E-08;100,048344
30300;0,800387;3,900402;0,038986;-3,464266784547E-08;100,045578
30400;0,800404;3,900635;0,038988;-4,405962128473E-08;100,047664
30500;0,800344;3,899541;0,038979;-4,240947060197E-08;100,042754
30600;0,8003;3,899441;0,038981;-3,033406281716E-08;100,033856
30700;0,800308;3,899673;0,038984;-4,064841263585E-08;100,033811
30800;0,800299;3,899616;0,038982;-6,010787334532E-08;100,035357
30900;0,800271;3,899528;0,038982;-5,782891454587E-08;100,032848
31000;0,800257;3,899133;0,038981;-6,369336125189E-08;100,027226
31100;0,800272;3,899472;0,038983;-5,208370001952E-08;100,030804
31200;0,800293;3,899118;0,038978;-5,220307697229E-08;100,033974
31300;0,800273;3,898511;0,038971;-3,420684668853E-08;100,035016
31400;0,800256;3,897522;0,038961;-4,538439402069E-08;100,036274
31500;0,800285;3,897657;0,038962;-5,394243673962E-08;100,037841
31600;0,800313;3,897598;0,038962;-4,000900011292E-08;100,035949
31700;0,800362;3,899473;0,038978;-4,602033865098E-08;100,041798
31800;0,80041;3,89999;0,038982;-3,791450220447E-08;100,046918
31900;0,800435;3,900827;0,038991;-3,167093343137E-08;100,044169
32000;0,800418;3,899293;0,038976;-4,032365863438E-08;100,044156
32100;0,800411;3,899104;0,038975;-4,630528893657E-08;100,042181
32200;0,800421;3,898681;0,03897;-4,65948675199E-08;100,044286
32300;0,800428;3,898859;0,03897;-5,116928836202E-08;100,046625
32400;0,800407;3,899082;0,038974;-6,538110097765E-08;100,043025
32500;0,800434;3,90215;0,039005;-6,595478652116E-08;100,043046
32600;0,800408;3,90134;0,038996;-5,978137718188E-08;100,04454
32700;0,800341;3,899834;0,038983;-6,711048472496E-08;100,039083
32800;0,800327;3,898664;0,038971;-6,916191042095E-08;100,040854
32900;0,800285;3,896999;0,038955;-5,325615726193E-08;100,038723
33000;0,800264;3,896716;0,038953;-6,517136519335E-08;100,035152
33100;0,800242;3,896605;0,038953;-5,710310313489E-08;100,033263
33200;0,800248;3,896059;0,038947;-6,085155535018E-08;100,033825
33300;0,800282;3,897654;0,038962;-5,833299665525E-08;100,037447
33400;0,800289;3,898244;0,038968;-6,62598771406E-08;100,037605
33500;0,800267;3,898824;0,038975;-6,948587571998E-08;100,034179
33600;0,80026;3,899224;0,03898;-7,10363954326E-08;100,031815
33700;0,800248;3,899097;0,038979;-6,630518978312E-08;100,029822
33800;0,800271;3,902594;0,039013;-7,448890704254E-08;100,033432
33900;0,800266;3,90275;0,039015;-8,164743325878E-08;100,032153
34000;0,800261;3,902216;0,039011;-1,0063316180364E-07;100,028588
34100;0,800216;3,901134;0,039002;-9,752521723527E-08;100,024721
34200;0,800192;3,900271;0,038994;-9,371859466256E-08;100,022632
34300;0,800162;3,898991;0,038981;-8,536735629505E-08;100,021924
34400;0,80013;3,898267;0,038974;-7,687740710693E-08;100,022907
34500;0,80013;3,897999;0,038971;-8,644134208424E-08;100,023333
34600;0,80015;3,897777;0,038967;-8,414230201481E-08;100,027832
34700;0,800156;3,897466;0,038963;-8,163877573963E-08;100,031153
34800;0,80016;3,896606;0,038954;-8,647105120829E-08;100,029971
34900;0,800134;3,896481;0,038956;-8,051914424101E-08;100,023238
35000;0,800108;3,894971;0,03894;-9,085134333731E-08;100,024457
35100;0,800121;3,894882;0,038939;-9,795267219559E-08;100,02584
35200;0,800132;3,894824;0,038937;-1,2320176168146E-07;100,027784
35300;0,800122;3,894118;0,038931;-1,0941941885889E-07;100,026969
35400;0,800149;3,894341;0,038933;-1,1550560374829E-07;100,026667
35500;0,800146;3,894919;0,03894;-9,822229118939E-08;100,024845
35600;0,800154;3,894349;0,038933;-1,0551100393386E-07;100,02632
35700;0,800121;3,893036;0,038922;-1,0116201165644E-07;100,021597
35800;0,80011;3,892391;0,038916;-1,1781621767071E-07;100,019693
35900;0,80013;3,8926;0,038919;-1,1718055104026E-07;100,018301
36000;0,800096;3,891093;0,038905;-1,2053785969357E-07;100,014694
36100;0,800163;3,891573;0,038909;-1,3013593802569E-07;100,017452
36200;0,800179;3,892023;0,038913;-1,2265908111431E-07;100,018895
36300;0,800192;3,892175;0,038913;-1,165158942662E-07;100,022479
36400;0,800188;3,892912;0,03892;-1,1433934909988E-07;100,022198
36500;0,800219;3,892662;0,038918;-1,171355279439E-07;100,023233
36600;0,800228;3,893651;0,038928;-1,0955072582419E-07;100,02235
36700;0,800188;3,892844;0,038921;-1,2178059671797E-07;100,019455
36800;0,800203;3,893431;0,038927;-1,2648989278219E-07;100,01856
36900;0,800167;3,891673;0,038911;-1,2895655654432E-07;100,015799
37000;0,800166;3,890788;0,038902;-1,3142229615681E-07;100,016324
37100;0,800124;3,889759;0,038891;-1,3282576061258E-07;100,017763
37200;0,800104;3,889757;0,038892;-1,3645176233368E-07;100,015484
37300;0,800072;3,888864;0,038884;-1,2272828131543E-07;100,010885
37400;0,800092;3,889745;0,038893;-1,1602809335542E-07;100,011631
37500;0,800103;3,890452;0,038899;-8,589640732026E-08;100,014267
37600;0,800096;3,890506;0,038899;-7,476445551546E-08;100,016277
37700;0,800063;3,889581;0,03889;-9,601934181092E-08;100,015385
37800;0,800039;3,888652;0,038882;-9,530001054969E-08;100,01291
37900;0,80005;3,888725;0,038883;-1,0093793401111E-07;100,011873
38000;0,800086;3,889873;0,038895;-1,0509536529923E-07;100,0105
38100;0,800077;3,889394;0,03889;-1,097257578131E-07;100,011339
38200;0,800095;3,889884;0,038895;-7,766827403444E-08;100,010838
38300;0,800097;3,890047;0,038897;-8,775755944157E-08;100,010104
38400;0,800065;3,889381;0,038891;-8,947051943764E-08;100,007969
38500;0,800067;3,889677;0,038894;-1,0267023009547E-07;100,007766
38600;0,800075;3,889327;0,03889;-1,167515422118E-07;100,008964
38700;0,800074;3,888934;0,038886;-1,1032993496585E-07;100,00832
38800;0,800063;3,889369;0,038892;-1,2222217682378E-07;100,005258
38900;0,800077;3,889056;0,038888;-1,2163986928826E-07;100,006684
39000;0,800054;3,889112;0,038889;-1,2318730879812E-07;100,005795
39100;0,800029;3,888928;0,038888;-1,3440715118662E-07;100,004066
39200;0,800032;3,888033;0,038879;-1,2336600141438E-07;100,003571
39300;0,800015;3,887182;0,038869;-1,4005491077995E-07;100,00626
39400;0,799994;3,886654;0,038864;-1,5260742136647E-07;100,005406
39500;0,799995;3,88619;0,03886;-1,5027414690394E-07;100,004506
39600;0,799992;3,887123;0,038869;-1,3099146967122E-07;100,004621
39700;0,799988;3,887513;0,038874;-1,1545864575524E-07;100,004131
39800;0,800008;3,887096;0,038869;-1,1945485089981E-07;100,005528
39900;0,800034;3,888582;0,038883;-1,0292865892936E-07;100,006165
40000;0,800041;3,888827;0,038885;-8,40798262125E-08;100,00725
40100;0,800078;3,889798;0,038895;-8,50123100804E-08;100,00803
40200;0,800083;3,890093;0,038898;-8,296447351341E-08;100,006517
40300;0,800119;3,890413;0,038901;-8,870668821714E-08;100,007891
40400;0,80011;3,889351;0,03889;-9,606453188482E-08;100,008564
40500;0,800114;3,889867;0,038895;-1,0714034281989E-07;100,009901
40600;0,8001;3,889899;0,038895;-1,0895630619956E-07;100,009581
40700;0,800112;3,88962;0,038894;-9,689923263778E-08;100,00688
40800;0,800123;3,889075;0,038888;-9,816307278143E-08;100,007426
40900;0,800119;3,888949;0,038887;-9,984079518688E-08;100,007213
41000;0,800129;3,889578;0,038893;-9,40567463914E-08;100,00739
41100;0,800168;3,890478;0,0389;-9,475939855008E-08;100,011314
41200;0,800132;3,890007;0,038898;-8,500917347831E-08;100,006383
41300;0,800127;3,890354;0,038902;-7,432888793346E-08;100,004116
