Tempo;Ocupação;E[N];E[W];Erro Little;Lambda;E[N] Chamada;E[W] Chamada;Erro Little Chamada
43400;0.580652;1211.754961;6.193121;-0.00000003589616426325;195.661429;793.212486;8.292617;-0.00000003622005806392
43500;0.580779;1208.976046;6.177931;0.00000004452249413589;195.692713;791.393331;8.271106;-0.00000003141462912026
43600;0.581250;1206.439279;6.161371;0.00000010761505109258;195.806950;789.734568;8.243998;-0.00000001626290213608
43700;0.581143;1203.825968;6.148957;0.00000011016686585208;195.777254;788.021252;8.228966;-0.00000001485955181124
43800;0.580929;1201.079423;6.136442;0.00000007645462574146;195.728950;786.223217;8.214244;-0.00000000549948708795
43900;0.580393;1198.344487;6.126130;0.00000004635967343347;195.611982;784.432737;8.205887;-0.00000000599573013460
44000;0.579841;1195.621957;6.116102;0.00000001294756657444;195.487568;782.650382;8.197820;-0.00000000480326889374
44100;0.579915;1192.912884;6.101763;-0.00000001265493665414;195.502993;780.876946;8.177831;0.00000000399779764848
44200;0.580286;1190.227660;6.085372;-0.00000005031824912294;195.588326;779.119242;8.152484;0.00000000817271939013
44300;0.580176;1187.542559;6.072446;-0.00000004116577656532;195.562483;777.361469;8.136164;0.00000000918976184039
44400;0.579476;1184.868679;6.063662;-0.00000005038805284130;195.404797;775.610936;8.131157;0.00000001337298272119
44500;0.579652;1182.208389;6.048737;-0.00000007032645044092;195.447146;773.869437;8.109673;0.00000000406635081163
44600;0.580417;1180.383458;6.033144;-0.00000004450112101040;195.649821;772.710309;8.080409;0.00000000268346411758
44700;0.581090;1178.775707;6.021435;0.00000000243903741648;195.763244;771.625379;8.058820;-0.00000000024340351956
44800;0.580853;1176.146476;6.009588;0.00000001132229954237;195.711674;769.904134;8.045306;-0.00000000954162260314
44900;0.580452;1173.528157;5.998981;0.00000004022626853839;195.621247;768.190022;8.034891;-0.00000000333659500029
45000;0.579805;1170.921122;5.990104;0.00000003748937160708;195.475933;766.483255;8.029186;-0.00000000078114226199
45100;0.579901;1168.327024;5.976104;0.00000003518266566971;195.499778;764.785064;8.009712;0.00000000948227807385
45200;0.579632;1165.743906;5.964714;0.00000006216214387678;195.440044;763.094008;7.997140;0.00000001182468167826
45300;0.580383;1165.206871;5.956801;0.00000000638624442217;195.609492;762.742509;7.979259;0.00000002418539679638
45400;0.580871;1162.678323;5.940464;-0.00000002047249836323;195.721806;761.087322;7.952836;0.00000001119167336583
45500;0.581173;1160.168404;5.925621;-0.00000002369756657572;195.788484;759.444025;7.929905;0.00000002923536612798
45600;0.580666;1157.625224;5.916148;-0.00000004237153916620;195.672105;757.779085;7.921838;0.00000002602428139653
45700;0.581447;1155.544585;5.899491;-0.00000002816454980348;195.871926;756.434176;7.891475;0.00000003491118150123
45800;0.582189;1155.896442;5.896997;0.00000001205444277730;196.014410;756.654597;7.882019;0.00000003209288479411
45900;0.582143;1153.413860;5.884594;0.00000001341413735645;196.005686;755.029986;7.865738;0.00000002873650828406
46000;0.582932;1152.310026;5.872230;0.00000008332995093951;196.230391;754.392548;7.840483;0.00000003791694780375
46100;0.583837;1165.506895;5.928484;0.00000004236994755047;196.594425;763.999608;7.910574;0.00000013783346730634
46200;0.584738;1200.737560;6.096797;0.00000005792071533506;196.945649;790.137359;8.151408;0.00000011959878065682
46300;0.585635;1242.991536;6.304474;0.00000005804645297758;197.160238;818.062274;8.420940;0.00000011549764167285
46400;0.586528;1286.965787;6.521834;0.00000008898041414795;197.331897;847.336247;8.706768;0.00000011000270205841
46500;0.587417;1328.677021;6.726679;0.00000002352726369281;197.523462;874.174416;8.964737;0.00000009653388133302
46600;0.588302;1370.622979;6.933292;0.00000005577089723374;197.687189;902.076524;9.234971;0.00000009396012501384
46700;0.589184;1405.308911;7.102250;0.00000006471850610978;197.868137;923.133817;9.433229;0.00000009972484349419
46800;0.590061;1451.587019;7.321606;0.00000002753199623839;198.260726;957.265517;9.742921;0.00000007571736659884
46900;0.590936;1497.712430;7.553122;0.00000006149116416054;198.290512;985.333906;10.025139;0.00000007188361905719
47000;0.591806;1534.081721;7.730340;0.00000000756676854508;198.449447;1007.996289;10.238987;0.00000007773144261591
47100;0.592673;1561.610944;7.866664;-0.00000000801105670689;198.509936;1024.454098;10.399534;0.00000007025823833828
47200;0.593251;1569.108560;7.905381;-0.00000004909247763862;198.486144;1028.034266;10.438317;0.00000006769482752134
47300;0.592330;1565.791601;7.896996;-0.00000006684831532766;198.276871;1025.860849;10.437929;0.00000006801110430388
47400;0.591794;1562.489159;7.885169;-0.00000006692857823509;198.155443;1023.697004;10.428646;0.00000006445702638302
47500;0.591762;1559.202289;7.868817;-0.00000014111651580606;198.149516;1021.543451;10.407451;0.00000007330606877076
47600;0.591661;1555.928497;7.853152;-0.00000017733145796228;198.127899;1019.398443;10.388056;0.00000007738196927676
47700;0.591818;1553.219687;7.838108;-0.00000019600383893703;198.162579;1017.623909;10.366146;0.00000009404664069734
47800;0.591758;1549.971897;7.822326;-0.00000015277964848792;198.147176;1015.495956;10.345893;0.00000009100881470658
47900;0.591683;1546.737914;7.806564;-0.00000019800268091785;198.133006;1013.377031;10.326138;0.00000008075403457042
48000;0.591767;1543.598579;7.789939;-0.00000018612399799167;198.152833;1011.319225;10.303227;0.00000007972096227604
48100;0.591911;1540.391793;7.772462;-0.00000013712747204409;198.185821;1009.218158;10.278474;0.00000007387609457510
48200;0.591711;1537.197576;7.758083;-0.00000017438196664443;198.141411;1007.125279;10.261931;0.00000008093786618701
48300;0.590859;1534.015418;7.749534;-0.00000018902528609033;197.949379;1005.040190;10.260713;0.00000007956191439007
48400;0.590292;1530.846928;7.738437;-0.00000019272556528449;197.823781;1002.964098;10.252889;0.00000008160918696376
48500;0.590389;1527.692875;7.721633;-0.00000019781782611972;197.845835;1000.897589;10.229496;0.00000007537403234892
48600;0.589981;1524.550608;7.709372;-0.00000018124910639017;197.752881;998.838702;10.218157;0.00000007172275218181
48700;0.589749;1521.421653;7.695586;-0.00000023148936634243;197.700554;996.788577;10.202709;0.00000007330379503401
48800;0.589675;1518.305846;7.680378;-0.00000021022515284130;197.686332;994.747106;10.183437;0.00000007672247193113
48900;0.590319;1515.973822;7.662875;-0.00000017253501027881;197.833558;993.218329;10.152862;0.00000008141694252117
49000;0.589966;1512.881235;7.650282;-0.00000015762248040119;197.754959;991.192009;10.140368;0.00000008568702014600
49100;0.590186;1510.063659;7.634094;-0.00000012701684681815;197.805214;989.347392;10.116387;0.00000009576990578353
49200;0.590181;1507.056702;7.618800;-0.00000013496969586413;197.807622;987.377684;10.095834;0.00000009393465916219
49300;0.591012;1505.168531;7.601836;-0.00000013882208804716;198.000649;986.133386;10.063590;0.00000008640483883937
49400;0.591840;1509.373648;7.612722;-0.00000017886236491904;198.269899;989.203104;10.067076;0.00000007961602932482
49500;0.592160;1510.846052;7.620996;-0.00000007977996574482;198.247859;989.867921;10.075914;0.00000008637562132208
49600;0.592057;1507.802075;7.606551;-0.00000001805415195122;198.224153;987.873489;10.057941;0.00000008708400400792
49700;0.592094;1504.770529;7.591009;-0.00000010260032468068;198.230644;985.887230;10.036817;0.00000009577820492268
49800;0.591769;1501.750072;7.578610;-0.00000012460532161640;198.156406;983.908173;10.024000;0.00000010185135579377
49900;0.592115;1498.743163;7.560521;-0.00000012784312275471;198.232786;981.938116;9.995833;0.00000010005339845520
50000;0.592202;1495.749057;7.544661;-0.00000005543483894144;198.252640;979.976424;9.973876;0.00000009393806976732
50100;0.592061;1492.765089;7.530801;-0.00000004185494617559;198.221277;978.021297;9.957207;0.00000009493976449448
50200;0.591720;1489.792607;7.518738;-0.00000005948572834313;198.143964;976.073664;9.945019;0.00000010185135579377
50300;0.591148;1486.831631;7.508650;-0.00000009519749255560;198.015845;974.133523;9.938122;0.00000010120277238457
50400;0.590866;1483.882774;7.496212;-0.00000004883736437478;197.951012;972.201372;9.924841;0.00000010409337392048
50500;0.590557;1480.945584;7.483957;-0.00000004107755557925;197.882693;970.276859;9.912283;0.00000011101849395345
50600;0.591130;1478.069324;7.464546;0.00000002173692337237;198.011957;968.392211;9.880087;0.00000011508996067278
50700;0.591706;1475.221449;7.445277;-0.00000000882096173882;198.141913;966.526471;9.848218;0.00000011172187441844
50800;0.591674;1472.319184;7.430850;-0.00000008751521818340;198.136043;964.624896;9.829561;0.00000011529584753589
50900;0.591437;1469.554210;7.418340;-0.00000011701558833010;198.097446;962.819610;9.814932;0.00000011798226751125
51000;0.591905;1467.684457;7.405588;-0.00000014061561159906;198.186078;961.588493;9.793336;0.00000012369105206744
51100;0.591635;1464.813463;7.393273;-0.00000008618599167676;198.127886;959.707354;9.780222;0.00000011769952834584
51200;0.591197;1461.953418;7.382500;-0.00000008229631021095;198.029590;957.833366;9.770963;0.00000011133420230180
51300;0.590665;1459.104398;7.372536;-0.00000008816004992696;197.910780;955.966595;9.763699;0.00000010953908713418
51400;0.591370;1457.461078;7.358137;-0.00000007231892595883;198.074728;954.881704;9.736724;0.00000011217116480111
51500;0.591345;1454.637138;7.344208;-0.00000009336849871033;198.065883;953.031278;9.718655;0.00000011999793514406
51600;0.591436;1451.820031;7.329270;-0.00000010788357940328;198.085213;951.185533;9.697914;0.00000011472218375275
51700;0.591002;1449.012796;7.318765;-0.00000013116209629516;197.985977;949.346168;9.688707;0.00000010761903013190
51800;0.590392;1446.216150;7.309670;-0.00000009929794941854;197.849710;947.513695;9.683703;0.00000011485872164485
51900;0.590456;1443.443094;7.295101;-0.00000008716278898646;197.864721;945.696769;9.663658;0.00000011166468993906
52000;0.590978;1441.522448;7.281153;-0.00000009770451470104;197.979962;944.443127;9.639297;0.00000013129715625837
52100;0.590786;1438.757023;7.268764;-0.00000009035693437909;197.936967;942.631191;9.624972;0.00000013640931229020
52200;0.590951;1436.002922;7.253478;-0.00000007962148629304;197.974406;940.826722;9.603051;0.00000014005502180225
52300;0.591147;1433.259499;7.237985;-0.00000008420488484262;198.019140;939.029255;9.580486;0.00000012477050859161
52400;0.590844;1430.525359;7.226646;-0.00000008826259545458;197.951489;937.237798;9.568736;0.00000012286648143345
52500;0.590518;1427.801656;7.215568;-0.00000008553365660191;197.877943;935.453167;9.557714;0.00000012219561540405
52600;0.590594;1425.091984;7.201153;-0.00000005839046934852;197.897738;933.677867;9.537968;0.00000013038243196206
52700;0.590701;1422.802152;7.188746;0.00000000928434928937;197.920778;932.182379;9.520347;0.00000012278815120226
52800;0.590620;1420.108884;7.175801;-0.00000002054116521322;197.902481;930.417717;9.504195;0.00000011411111699999
52900;0.590210;1417.425274;7.165601;-0.00000001563421392348;197.809698;928.659342;9.494971;0.00000010913549886027
53000;0.590288;1414.752756;7.151505;0.00000006857226253487;197.825868;926.908315;9.475325;0.00000010181179277424
53100;0.590397;1412.144739;7.137479;0.00000005802166924695;197.849228;925.200327;9.455405;0.00000010120390925294
53200;0.590180;1409.491771;7.125855;0.00000015366276784334;197.799680;923.462057;9.442280;0.00000010592964372336
53300;0.590323;1406.860399;7.111449;0.00000020098855202377;197.830356;921.738014;9.421559;0.00000012335328847257
53400;0.590043;1404.226923;7.100275;0.00000021499681679416;197.770768;920.012492;9.410007;0.00000013768021744909
53500;0.589556;1401.603021;7.090984;0.00000009283417057304;197.659869;918.293219;9.402816;0.00000013731028047914
53600;0.589820;1398.990671;7.075494;0.00000002070646587526;197.723396;916.581626;9.379723;0.00000014367310541274
53700;0.589542;1396.386637;7.064474;-0.00000007033963811409;197.663222;914.875396;9.368377;0.00000015145087672863
53800;0.588800;1393.791554;7.057255;-0.00000011817314771179;197.497677;913.174952;9.366970;0.00000015020475530036
53900;0.588148;1391.206214;7.049475;-0.00000005769220479124;197.348905;911.480920;9.363498;0.00000015563284705422
54000;0.588661;1388.931215;7.033837;-0.00000002932461029559;197.464241;909.990666;9.337180;0.00000017212448710779
54100;0.589421;1387.835713;7.021852;-0.00000008513234206475;197.645250;909.277577;9.312556;0.00000024892619876482
54200;0.590151;1386.776738;7.011104;-0.00000007644689503650;197.797196;908.580842;9.290806;0.00000026024747512565
54300;0.590663;1385.003921;6.996782;-0.00000010788949111884;197.948711;907.463723;9.264902;0.00000027205908281758
54400;0.591282;1384.482392;6.990540;-0.00000016547915038245;198.050846;907.072789;9.251456;0.00000027192902507522
54500;0.591300;1381.951005;6.977702;-0.00000022827066459286;198.052440;905.414299;9.234086;0.00000027792953005701
54600;0.591119;1379.421226;6.966333;-0.00000017902175386553;198.012527;903.756740;9.221070;0.00000028042290978192
54700;0.590857;1376.900558;6.955678;-0.00000020853531168541;197.953473;902.105156;9.209682;0.00000029320653993636
54800;0.591293;1374.573290;6.940482;-0.00000018943615032185;198.051551;900.580808;9.184823;0.00000028319414013822
54900;0.591690;1372.199801;6.925436;-0.00000016609919839539;198.139107;899.025027;9.160499;0.00000029596458261949
55000;0.591518;1369.706244;6.914171;-0.00000017455613487982;198.101291;897.391200;9.147620;0.00000029625789466081
55100;0.591671;1367.222691;6.900523;-0.00000011184783943463;198.133212;895.764012;9.127822;0.00000027642636268865
55200;0.592351;1365.836683;6.888202;-0.00000007338621799136;198.286395;894.855164;9.104414;0.00000027741623398470
55300;0.592441;1363.370093;6.875083;-0.00000003310469764983;198.305986;893.239037;9.086087;0.00000027849182515638
55400;0.592651;1361.057540;6.860986;-0.00000000741329131415;198.376390;891.737181;9.064521;0.00000026143106879317
55500;0.593385;1366.777874;6.882525;0.00000002136380317097;198.586685;895.680997;9.085070;0.00000025804513370531
55600;0.594116;1372.721246;6.908407;0.00000003244076651754;198.703022;899.398196;9.112017;0.00000027328314899933
55700;0.594845;1371.680654;6.897832;0.00000002364299689361;198.856768;898.694830;9.090880;0.00000029815407742717
55800;0.595493;1370.677709;6.887029;0.00000006820050657552;199.023065;898.079522;9.069401;0.00000031046124604472
55900;0.595240;1368.850275;6.880856;0.00000013009002941544;198.936047;896.835545;9.064791;0.00000026498253191676
56000;0.594957;1366.406989;6.870703;0.00000020128754840698;198.874411;895.234637;9.054411;0.00000028075305635866
56100;0.595206;1363.978581;6.856580;0.00000019106846593786;198.929857;893.643553;9.033230;0.00000026771124339575
56200;0.595145;1361.552959;6.844841;0.00000017198772184202;198.916655;892.054261;9.018412;0.00000026926534246741
56300;0.594945;1359.135819;6.834319;0.00000017689922060526;198.869236;890.470507;9.006457;0.00000025624092359067
56400;0.594243;1356.726436;6.827586;0.00000016189983398363;198.712465;888.891750;9.004706;0.00000025661779545771
56500;0.594485;1354.513781;6.814503;0.00000009893756214296;198.769257;887.441199;8.984938;0.00000026257873741997
56600;0.594334;1352.131957;6.803797;0.00000008466031431453;198.731961;885.880352;8.972292;0.00000026836971755984
56700;0.594402;1349.748833;6.791211;0.00000014196939446265;198.749347;884.318934;8.954983;0.00000028277349883865
56800;0.594317;1347.373957;6.779893;0.00000008439383236691;198.730845;882.762888;8.940943;0.00000027619273623714
56900;0.594125;1345.007377;6.769496;0.00000007995299711183;198.686485;881.212268;8.929100;0.00000027762894205807
57000;0.594155;1342.649609;6.757364;0.00000008188590072677;198.694281;879.667454;8.912756;0.00000026565146526991
57100;0.594602;1340.664725;6.743925;0.00000011102838470833;198.795919;878.367160;8.890449;0.00000026501777483645
57200;0.594918;1338.373244;6.730097;0.00000011326346793794;198.863899;876.865461;8.868890;0.00000026093482574652
57300;0.594720;1336.038622;6.719867;0.00000011027327673219;198.819197;875.335774;8.857394;0.00000027304110972182
57400;0.594843;1333.749761;6.707393;0.00000012742566468660;198.847700;873.835952;8.839911;0.00000028571093935170
57500;0.594617;1331.431265;6.697453;0.00000013683279576071;198.796661;872.316829;8.829074;0.00000027814496661449
57600;0.594779;1329.541427;6.685612;0.00000007293851922441;198.866076;871.114192;8.810616;0.00000028893305170641
57700;0.595351;1330.897623;6.689273;0.00000004133016773267;198.959983;871.967348;8.810882;0.00000029316163363546
57800;0.595152;1328.596119;6.679196;0.00000014986380847404;198.915571;870.459367;8.799528;0.00000029868874662498
57900;0.594478;1326.301916;6.672817;0.00000019827143660223;198.761917;868.956077;8.797756;0.00000029931550216133
58000;0.594533;1324.026561;6.660950;0.00000026344127945777;198.774431;867.465271;8.781544;0.00000028975978239032
58100;0.594466;1321.749214;6.650059;0.00000024628343453514;198.757504;865.973143;8.767629;0.00000028742977065122
58200;0.595065;1322.667872;6.648018;0.00000022448193703895;198.956718;866.777121;8.758111;0.00000028138344987383
58300;0.595279;1322.669172;6.648538;0.00000022492531570606;198.941355;866.580421;8.757664;0.00000025540123260726
58400;0.595446;1320.408262;6.635926;0.00000028183194444864;198.978750;865.099105;8.739521;0.00000026053555757244
58500;0.596133;1321.657170;6.636326;0.00000029039210858173;199.154957;865.949681;8.732523;0.00000025057386210392
58600;0.596822;1321.636931;6.631505;0.00000025344616005896;199.296672;865.911185;8.719730;0.00000026269685804436
58700;0.597009;1319.475872;6.619583;0.00000028171234589536;199.329148;864.489946;8.702550;0.00000026367365535407
58800;0.596821;1317.232992;6.609731;0.00000024731389203225;199.286922;863.020357;8.691474;0.00000025723045382620
58900;0.597330;1315.112588;6.595348;0.00000023625443645869;199.400017;861.631829;8.667461;0.00000025292035843449
59000;0.597018;1312.884586;6.586489;0.00000019295748643344;199.329949;860.171967;8.658918;0.00000024336702608707
59100;0.597214;1310.683914;6.573918;0.00000020609536477423;199.376362;858.730403;8.640280;0.00000024392477371293
59200;0.597815;1309.802650;6.565181;0.00000029420129976643;199.507466;858.151578;8.623149;0.00000027520445655682
59300;0.597490;1307.594911;6.556515;0.00000026390284801892;199.434435;856.704992;8.614914;0.00000027106443667435
59400;0.596989;1305.394226;6.549135;0.00000024169662538043;199.323165;855.262996;8.610150;0.00000027075816433353
59500;0.597038;1303.307714;6.538123;0.00000032406683203590;199.339731;853.895522;8.595140;0.00000026378518214187
59600;0.597714;1305.178735;6.540885;0.00000024391874831053;199.541611;855.247747;8.591336;0.00000025577924134268
59700;0.598388;1312.162821;6.569405;0.00000018654441191757;199.738459;860.107100;8.623152;0.00000023077382138581
59800;0.599060;1325.446739;6.631039;0.00000023344250621449;199.885234;868.978183;8.699472;0.00000022074641492509
59900;0.599562;1327.440032;6.640378;0.00000018961759451486;199.904274;869.638779;8.704374;0.00000024474672954966
60000;0.600229;1328.681740;6.639097;0.00000016936542124313;200.129883;870.698300;8.695134;0.00000025142844606307
60100;0.600603;1331.335581;6.652250;0.00000011520864973136;200.133128;872.185832;8.709668;0.00000021406242467492
60200;0.600604;1329.142606;6.641122;0.00000017436695998185;200.138256;870.749986;8.694899;0.00000021972516606183
60300;0.601266;1338.238040;6.677814;0.00000022872814042785;200.400614;877.449396;8.738689;0.00000021121638837940
60400;0.601494;1341.823068;6.698095;0.00000030939418138587;200.329056;879.134268;8.761564;0.00000019952733509854
60500;0.601747;1341.169512;6.692927;0.00000038708049032721;200.386099;878.706280;8.752360;0.00000021935397853667
60600;0.601083;1338.956762;6.686859;0.00000041482508095214;200.237013;877.256345;8.750972;0.00000022203710159374
60700;0.601042;1336.752308;6.676211;0.00000048996002988133;200.226178;875.811954;8.737399;0.00000024702535483812
60800;0.601420;1334.565423;6.662425;0.00000052845780373900;200.312253;874.379154;8.715759;0.00000023364077605947
60900;0.601403;1332.375666;6.651579;0.00000051559163694037;200.309672;872.944397;8.701784;0.00000024023108835536
61000;0.600966;1330.204982;6.643942;0.00000052876589506923;200.213213;871.522105;8.696094;0.00000023386542125081
61100;0.600589;1328.028747;6.635875;0.00000054478573474626;200.128642;870.096155;8.689195;0.00000023628706458112
61200;0.601024;1326.334449;6.624125;0.00000066644406615524;200.227876;868.986726;8.669620;0.00000023687141492701
61300;0.601221;1324.241939;6.612228;0.00000078686548476981;200.271664;867.616235;8.651981;0.00000022976576019573
61400;0.600914;1322.104241;6.603870;0.00000073429237090750;200.201433;866.215693;8.644163;0.00000022723600068275
61500;0.600353;1319.955061;6.597283;0.00000067087262323184;200.075561;864.807435;8.640893;0.00000022633093976765
61600;0.600445;1317.814190;6.585934;0.00000067832775130228;200.095260;863.404735;8.625065;0.00000024546272925363
61700;0.599973;1315.678989;6.578712;0.00000064608047978254;199.990373;862.005647;8.620251;0.00000025184783680743
61800;0.599777;1313.551304;6.569538;0.00000064616688177921;199.945777;860.611524;8.610165;0.00000023278096250579
61900;0.599651;1311.430374;6.559896;0.00000068437248046394;199.916333;859.221852;8.598646;0.00000023565098672407
62000;0.599344;1309.316030;6.551604;0.00000062884873841540;199.846629;857.836460;8.590720;0.00000022326673843054
62100;0.599494;1307.300975;6.540407;0.00000069255270318536;199.880676;856.516818;8.574599;0.00000022284552869678
62200;0.599358;1305.200448;6.530846;0.00000058743285080709;199.851656;855.140499;8.563456;0.00000023877998955868
62300;0.599497;1303.107081;6.519419;0.00000054844622354722;199.880867;853.768934;8.547036;0.00000023669713300478
62400;0.599431;1301.019963;6.509440;0.00000054720044317946;199.866635;852.401421;8.534568;0.00000021934624783171
62500;0.599414;1298.939845;6.499179;0.00000057801094044407;199.862144;851.038517;8.521086;0.00000022844687919132
62600;0.599517;1296.866573;6.488088;0.00000051610481932585;199.884233;849.680096;8.505592;0.00000021786445358885
62700;0.599782;1294.801360;6.475820;0.00000055862597037049;199.944003;848.326976;8.487027;0.00000021115545223438
62800;0.599418;1292.740406;6.468159;0.00000059881858760491;199.862197;846.976554;8.480393;0.00000020334243799880
62900;0.599175;1290.686235;6.459679;0.00000058070736486115;199.806566;845.630605;8.471424;0.00000018765967979562
63000;0.598806;1288.638287;6.452178;0.00000056721546570770;199.721444;844.288709;8.464963;0.00000017838431176642
63100;0.599327;1288.691849;6.447311;0.00000058884234022116;199.880507;844.396646;8.452648;0.00000018446826288709
63200;0.599961;1294.564922;6.472350;0.00000063249513004848;200.014668;848.264692;8.479938;0.00000018469472706784
63300;0.599991;1292.898973;6.464844;0.00000064992013903975;199.989210;847.090799;8.470386;0.00000019461174360913
63400;0.599733;1290.860631;6.456530;0.00000069658881329815;199.931025;845.755191;8.461971;0.00000019113770122203
63500;0.599691;1288.829108;6.446726;0.00000077264417086553;199.919937;844.424091;8.449480;0.00000018420121250529
63600;0.600185;1288.103728;6.439583;0.00000072529428507551;200.029072;843.953311;8.435387;0.00000017091838344641
63700;0.599724;1286.082236;6.432798;0.00000066302118284511;199.925793;842.628694;8.430925;0.00000017086460957216
63800;0.599884;1284.112703;6.421752;0.00000059294075072103;199.962994;841.338448;8.415016;0.00000019483968571876
63900;0.600237;1282.237372;6.409811;0.00000061196055867185;200.042942;840.110422;8.396013;0.00000019905462522729
64000;0.599917;1280.234849;6.402034;0.00000055436362345063;199.973156;838.798270;8.388920;0.00000020041591142217
64100;0.599713;1278.239159;6.393462;0.00000054059319154476;199.929111;837.490615;8.379727;0.00000021459595700435
64200;0.599406;1276.251463;6.385661;0.00000052608015721489;199.862087;836.188239;8.372347;0.00000022239487407205
64300;0.599967;1274.978591;6.375308;0.00000054995916798362;199.986967;835.353790;8.353578;0.00000021638163616444
64400;0.600299;1273.194162;6.363769;0.00000046896479943825;200.069208;834.186812;8.335078;0.00000022724407244823
64500;0.600919;1274.530886;6.365345;0.00000056993349062395;200.229674;835.118327;8.330998;0.00000022388269371731
64600;0.601537;1275.275296;6.365145;0.00000051084407459712;200.352895;835.574033;8.325239;0.00000020563800262607
64700;0.601581;1274.241954;6.360082;0.00000050273206397833;200.349938;834.890677;8.318665;0.00000021757239210274
64800;0.601242;1272.276336;6.352710;0.00000056682324611756;200.272994;833.602678;8.312035;0.00000023510870050814
64900;0.601591;1270.594634;6.341893;0.00000063536185734847;200.349414;832.502644;8.294595;0.00000024383905383729
65000;0.601003;1268.640285;6.336338;0.00000058178989092994;200.216631;831.221975;8.292793;0.00000023774487090122
65100;0.600858;1266.692801;6.327646;0.00000056553972171969;200.183902;829.945883;8.282774;0.00000024745611426624
65200;0.601294;1266.015231;6.320752;0.00000056810972637322;200.295031;829.519130;8.269448;0.00000025729138997121
65300;0.601497;1264.299698;6.310703;0.00000052033783504157;200.342129;828.380731;8.254396;0.00000026046427592519
65400;0.601995;1266.538365;6.318681;0.00000053920416576148;200.443486;829.819395;8.260558;0.00000026394195629109
65500;0.602011;1264.606089;6.308903;0.00000045415208660415;200.447863;828.553333;8.247677;0.00000026559621346678
65600;0.601812;1262.679312;6.300702;0.00000046716377255507;200.402942;827.290845;8.238719;0.00000026285022158845
65700;0.601389;1260.758109;6.294111;0.00000044956004785490;200.307565;826.031967;8.233861;0.00000024897053663153
65800;0.601385;1258.843431;6.284569;0.00000041885891732818;200.307036;824.777433;8.221396;0.00000023519419301010
65900;0.601124;1256.934076;6.276885;0.00000044879448068968;200.248058;823.526344;8.213721;0.00000024202336135204
66000;0.600805;1255.030407;6.269624;0.00000034927165870613;200.176333;822.278969;8.207079;0.00000024357689198951
66100;0.600742;1253.150582;6.260667;0.00000034242088986502;200.162466;821.047627;8.195644;0.00000025319263841084
66200;0.601263;1254.146781;6.259578;0.00000027854321160703;200.356450;821.924097;8.188614;0.00000026696989152697
66300;0.601864;1273.385395;6.345028;0.00000024239534468506;200.690287;836.850682;8.309676;0.00000024923735963966
66400;0.602464;1310.837721;6.525640;0.00000024509540708095;200.874970;864.396286;8.567260;0.00000023586437691847
66500;0.603062;1343.925719;6.692275;0.00000026884890758083;200.817459;883.605362;8.762691;0.00000025182498575305
66600;0.603390;1349.143733;6.720517;0.00000027484725251270;200.749985;883.987034;8.772253;0.00000025866586383927
66700;0.603305;1347.122146;6.711134;0.00000025602275854908;200.729430;882.662372;8.760781;0.00000026535394681559
66800;0.602933;1345.106283;6.703876;0.00000027750616027333;200.646063;881.341411;8.754899;0.00000025278654902650
66900;0.602409;1343.096131;6.697758;0.00000028782005756511;200.529208;880.024166;8.752060;0.00000025536894554534
67000;0.601954;1341.092077;6.691175;0.00000023992106434889;200.426985;878.710927;8.747917;0.00000025613587695261
67100;0.601464;1339.093945;6.684844;0.00000019442063603492;200.317914;877.401567;8.744418;0.00000025877955067699
67200;0.601296;1337.102320;6.676158;0.00000018037371773971;200.280208;876.096521;8.734679;0.00000025775409540074
67300;0.600872;1335.116143;6.669380;0.00000025253757485189;200.185944;874.795004;8.729917;0.00000025863550945360
67400;0.600328;1333.135695;6.663550;0.00000021320374798961;200.063887;873.497215;8.727603;0.00000025363237909914
67500;0.600112;1331.161601;6.655254;0.00000024677683541086;200.016637;872.203648;8.718899;0.00000025784697754716
67600;0.599591;1329.192885;6.649317;0.00000018173705029767;199.899172;870.913558;8.716123;0.00000024643168217153
67700;0.599620;1327.232580;6.639312;0.00000015841578715481;199.905126;869.629091;8.702640;0.00000024817427402013
67800;0.600210;1327.574009;6.636217;0.00000023435927687387;200.049823;869.861735;8.692344;0.00000023825805328670
67900;0.600799;1329.107820;6.638558;0.00000022076096684032;200.210324;870.926017;8.689228;0.00000023056463760440
68000;0.600839;1328.678658;6.637450;0.00000016822627912916;200.179088;870.567012;8.688393;0.00000022954054657021
68100;0.600519;1326.728318;6.630090;0.00000021881146494707;200.107122;869.289007;8.681845;0.00000023158668227552
68200;0.600318;1324.783908;6.621862;0.00000027402052182879;200.062155;868.014897;8.673198;0.00000022636027097178
68300;0.600469;1322.856295;6.611103;0.00000027802184376924;200.096149;866.751932;8.657759;0.00000022111714770290
68400;0.600394;1320.923477;6.601972;0.00000028339786695142;200.080132;865.485452;8.646534;0.00000022059703042032
68500;0.600381;1318.996513;6.592410;0.00000031934428079694;200.078058;864.222812;8.634229;0.00000021287792151270
68600;0.600332;1317.075020;6.583186;0.00000021809978534293;200.066501;862.963752;8.622643;0.00000021092876067996
68700;0.600119;1315.158761;6.575184;0.00000018790046851791;200.018544;861.708099;8.614207;0.00000021332789401640
68800;0.599693;1313.247785;6.568769;0.00000019355525182618;199.922965;860.455867;8.609930;0.00000021291521079547
68900;0.599045;1311.342026;6.564008;0.00000015706154954387;199.777634;859.207019;8.609930;0.00000021260632365738
