Tempo;Ocupação;E[N];E[W];Erro Little;Lambda;E[N] Chamada;E[W] Chamada;Erro Little Chamada
1900;0,896058;4026,939715;21,189959;0,00000000137682509838;190,040000;2044,286307;22,715886;0,00000000096228702784
2000;0,901257;4446,361380;22,678517;0,00000000167883751345;196,060500;2350,587941;24,471653;0,00000000127269217387
2100;0,905958;5189,914197;26,663388;0,00000000088401863607;194,645714;2798,711632;29,578585;0,00000000071475025898
2200;0,910231;5793,645734;29,895043;-0,00000000004007327803;193,799545;3015,216738;32,152491;0,00000000068213323878
2300;0,914137;6372,595233;32,505670;-0,00000000121124310581;196,045652;3361,050867;35,019035;0,00000000002296407509
2400;0,917712;6912,625997;35,573034;-0,00000000464966776192;194,322083;3597,335872;38,132281;-0,00000000051547699442
2500;0,921004;7257,910197;37,417000;-0,00000000740194483484;193,973600;3724,402421;39,624506;-0,00000000050752158032
2600;0,924042;7259,877061;38,005159;-0,00000000560860913268;191,023462;3653,592552;40,128677;0,00000000021236701286
2700;0,919548;7001,164940;36,636204;0,00000000022221202656;191,099630;3524,813986;38,681794;0,00000000104690367486
2800;0,922422;7005,343565;36,375333;-0,00000000064399596766;192,585000;3550,117041;38,350030;0,00000000145783540795
2900;0,922046;6867,434986;36,003517;0,00000000288160073580;190,743448;3455,254911;38,093541;0,00000000122782606304
3000;0,918159;6657,143828;34,842664;0,00000000376049991146;191,063000;3351,723551;36,848594;0,00000000102338959529
3100;0,920695;6528,439920;34,252452;0,00000000307265546340;190,597742;3284,645936;36,295206;0,00000000026891844307
3200;0,921744;6405,196146;33,352417;0,00000000042612979811;192,045938;3231,288174;35,154222;0,00000000045081649525
3300;0,924116;6527,301411;33,533372;-0,00000000170097402830;194,650909;3335,997227;35,301105;0,00000000177295267356
3400;0,926348;6884,672723;35,138431;0,00000000084061335670;195,930000;3562,736286;37,208277;0,00000000122679510994
3500;0,928452;7254,477903;37,289596;0,00000000449697568072;194,544286;3741,223287;39,631243;0,00000000060040816763
3600;0,930441;7508,909440;38,563150;0,00000000688977586094;194,717222;3833,981847;40,532277;-0,00000000029825653058
3700;0,932320;7659,682885;39,620009;0,00000000567206681623;193,328649;3878,077850;41,598214;-0,00000000057973692513
3800;0,934101;7530,055052;39,007107;0,00000000871235794619;193,043158;3790,900867;40,782339;-0,00000000048701820354
3900;0,935791;7548,907432;38,883269;0,00000000604478866961;194,142821;3824,526044;40,643874;-0,00000000163543711906
4000;0,937396;7525,570489;38,893395;0,00000000942762001799;193,492250;3791,154861;40,575970;-0,00000000279728218366
4100;0,938923;7396,961748;38,310782;0,00000000979803882473;193,077805;3723,110624;40,025050;-0,00000000365268881808
4200;0,933182;7227,635956;37,574650;0,00000001380083780589;192,354048;3638,069539;39,393958;-0,00000000405766575895
4300;0,926320;7061,140607;36,913994;0,00000001303289609567;191,286279;3554,035202;38,941582;-0,00000000482164796978
4400;0,927994;6976,808796;36,192613;0,00000001582902164898;192,768864;3520,763048;37,967431;-0,00000000568849745086
4500;0,929595;7028,853974;36,372153;0,00000001798808391129;193,248222;3559,841339;38,193446;-0,00000000453757520447
4600;0,931125;7232,865058;36,908472;0,00000001678783911885;195,967609;3719,146389;38,771926;-0,00000000446920256358
4700;0,932590;7679,731713;38,992969;0,00000001502946700427;196,951702;4030,090732;41,578518;-0,00000000464260674349
4800;0,933995;8086,067201;41,363338;0,00000001886947265106;195,488750;4219,633891;44,209144;-0,00000000531347987831
4900;0,935342;8473,811639;43,190695;0,00000001038852204260;196,195306;4366,490824;45,422962;-0,00000000318783222042
5000;0,936635;8751,395161;44,884796;0,00000001198782051404;194,974600;4485,023342;47,239713;-0,00000000484702855630
5100;0,937877;8935,465467;45,771858;-0,00000000309730463499;195,217451;4538,100391;47,703412;-0,00000000476597206145
5200;0,939073;9083,315795;46,453520;-0,00000000933771371336;195,535577;4612,647918;48,317589;-0,00000000485372586567
5300;0,940222;9274,429929;47,338297;-0,00000000524914245403;195,918113;4729,027062;49,351390;-0,00000000699614011168
5400;0,941328;9502,363066;48,435452;-0,00000000196770599814;196,186111;4853,037580;50,502109;-0,00000000859625259864
5500;0,942396;9772,655544;49,467592;0,00000000071578210026;197,556727;5010,621349;51,391755;-0,00000000894327989442
5600;0,943424;10314,177826;51,288345;-0,00000000213489848022;201,101786;5430,710986;53,727714;-0,00000001017182116314
5700;0,944417;11100,299184;54,964292;-0,00000000353832163569;201,954737;6031,065287;59,166558;-0,00000000861354765291
5800;0,945375;11951,981818;59,273255;-0,00000000136927180705;201,642069;6599,790476;64,955261;-0,00000000766598695634
5900;0,946301;12849,022809;63,660142;0,00000000281829670712;201,837797;7115,993217;69,916369;-0,00000000719436066277
6000;0,947196;13750,244426;68,063553;0,00000000213465511933;202,020667;7569,137550;74,228699;-0,00000000782687736844
6100;0,948062;14760,894291;72,566090;0,00000000102302344374;203,413115;8114,259358;78,508193;-0,00000000646645181845
6200;0,948899;15750,737750;77,712591;0,00000000419681622787;202,679355;8662,132834;84,404220;-0,00000000664414478990
6300;0,949710;16718,900499;81,965535;0,00000000928250898369;203,974762;9206,043564;88,556413;-0,00000000491738827435
6400;0,950497;17793,422844;87,030416;0,00000000750442552544;204,450625;9855,068929;94,353436;-0,00000000573518921243
6500;0,951258;18905,471575;92,237387;0,00000000565523627927;204,965385;10487,055822;99,918446;-0,00000000562350432887
6600;0,951996;20073,461728;97,514062;0,00000000595549032312;205,851970;11188,960358;105,718222;-0,00000000553868506614
6700;0,952713;21244,751161;103,327876;0,00000001166472962666;205,605224;11897,344827;112,670779;-0,00000000443318093346
6800;0,953408;22366,649129;109,424459;0,00000000798440247252;204,402647;12502,888646;119,738893;-0,00000000344641382100
6900;0,954084;23424,431515;114,428851;-0,00000001269723171049;204,707391;13029,101929;124,438617;-0,00000000142586209506
7000;0,954740;24490,242246;119,670246;-0,00000001803778459930;204,647714;13559,814182;129,573351;-0,00000000144616585374
7100;0,955377;25537,864188;124,896735;-0,00000001537708627097;204,471831;14040,271920;134,387823;-0,00000000327649107845
7200;0,955997;26655,427637;129,264812;-0,00000001017304107620;206,207917;14580,790286;137,242808;-0,00000000474659334060
7300;0,956599;27884,264212;134,626497;-0,00000000824754309292;207,123151;15284,655088;142,660038;-0,00000000991889947954
7400;0,957186;29158,079869;140,067961;-0,00000001312928787911;208,170946;16078,380351;148,595554;-0,00000001147994765915
7500;0,957757;30431,502324;146,436717;-0,00000001269775928847;207,813333;16873,375462;156,484367;-0,00000001111506264806
7600;0,958313;31665,924844;152,468417;-0,00000000966760005383;207,688421;17656,459822;163,880266;-0,00000001462709953159
7700;0,958854;32937,366193;157,445269;-0,00000000128231292251;209,198831;18449,119734;168,893549;-0,00000001467156351964
7800;0,959382;34327,806202;164,274278;0,00000000294530622114;208,966410;19304,832181;177,112302;-0,00000001069412292054
7900;0,959896;35709,009107;170,905360;0,00000000993789939230;208,940253;20102,722571;184,471064;-0,00000001048839415319
8000;0,960397;37065,661394;177,603020;0,00000000970006297507;208,699500;20857,540616;191,817509;-0,00000000846300984847
8100;0,960886;38427,318377;184,168246;0,00000000455722570791;208,653333;21580,588732;198,545652;-0,00000000645019859746
8200;0,961363;39742,242160;190,973858;-0,00000000157393387212;208,103049;22274,108638;205,952910;-0,00000000267307243007
8300;0,961829;40973,950799;197,550852;-0,00000000258147281329;207,409639;22893,732949;213,057846;0,00000000048053294677
8400;0,962283;42123,522262;203,634757;-0,00000001254158732422;206,858214;23422,366118;219,143216;0,00000000279776912748
8500;0,962727;43268,111366;209,299000;-0,00000001917078762403;206,728706;23897,342571;223,855786;0,00000000237050734597
8600;0,963160;44357,172021;215,237266;-0,00000001697684837154;206,085000;24323,276114;229,194090;-0,00000000026174618029
8700;0,963584;45397,669808;220,128684;-0,00000001723446985125;206,232414;24720,534918;232,561965;0,00000000114772902293
8800;0,963997;46439,299663;224,379795;-0,00000001166323571056;206,967386;25144,424352;234,890346;0,00000000169288050245
8900;0,964402;47502,952624;229,946801;-0,00000001159011731033;206,582360;25601,927161;240,001719;-0,00000000059556803933
9000;0,964797;48477,438931;235,196962;-0,00000000768911689875;206,114222;26023,961073;245,001856;-0,00000000321257687119
9100;0,965184;49398,537237;239,040263;-0,00000000050061998991;206,653626;26468,256752;247,911236;-0,00000000469332306352
9200;0,965562;50343,594021;243,333031;0,00000000542301492601;206,891739;26959,929282;251,920498;-0,00000000340391714815
9300;0,965933;51279,330276;247,933585;-0,00000000985960113553;206,826882;27485,212627;257,019402;-0,00000000110576259260
9400;0,966296;52189,563779;252,292703;-0,00000001605010169214;206,861170;27978,834745;261,560112;-0,00000000339315242570
9500;0,966650;53102,208917;256,928157;-0,00000000924002563352;206,681158;28445,626806;266,383940;-0,00000000776418573878
9600;0,966997;53987,724120;261,360418;-0,00000002050651914942;206,564271;28893,769871;270,892055;-0,00000000957025569903
9700;0,967338;54848,361423;265,468484;-0,00000001413939187955;206,609691;29350,351198;275,015124;-0,00000001006447192253
9800;0,967671;55666,219810;270,576192;-0,00000001498932888921;205,732143;29745,210008;281,019621;-0,00000000828553758936
9900;0,967998;56426,956287;274,709035;-0,00000002566193657572;205,406263;30069,479621;284,947012;-0,00000000616477002779
10000;0,968318;57163,014127;278,843291;-0,00000004150538046588;205,000500;30356,864371;288,779660;-0,00000000572466340998
10100;0,968631;57800,072794;283,213829;-0,00000004197738689982;204,086337;30565,916195;293,300746;-0,00000000419399270868
10200;0,968939;58439,515869;284,780989;-0,00000004612876836063;205,208627;30787,726559;292,338609;-0,00000000169270819583
10300;0,969241;59166,635941;287,729135;-0,00000003541560644749;205,633107;31109,657780;294,299505;-0,00000000283126766476
10400;0,969537;59870,843736;291,934315;-0,00000002200513904427;205,083269;31407,709664;298,664842;-0,00000000402252808840
10500;0,969826;60496,223123;295,010193;-0,00000002469531779070;205,064857;31683,188570;301,325667;-0,00000000679216860533
10600;0,970111;61080,264688;298,295008;-0,00000001631338264474;204,764623;31955,914153;304,781549;-0,00000001436272611954
10700;0,970390;61569,170242;301,341659;-0,00000003321128971834;204,316822;32207,854802;308,454654;-0,00000001884351163994
10800;0,970664;62059,389064;303,673902;-0,00000003381304125583;204,361944;32427,104207;310,438148;-0,00000002016742861599
10900;0,970934;62610,332524;304,913820;-0,00000005209724918132;205,337798;32670,799281;309,858512;-0,00000001895756973624
11000;0,971198;63253,524153;307,682986;-0,00000004351386806434;205,580182;32997,539425;312,230216;-0,00000002010972721678
11100;0,971457;63833,233219;311,262619;-0,00000003648748503338;205,078378;33302,652952;316,689353;-0,00000001546500172367
11200;0,971712;64382,079861;313,764430;-0,00000003111386348564;205,192411;33586,116158;319,038706;-0,00000001606752420003
11300;0,971962;64879,956794;317,170953;-0,00000003050780605918;204,558319;33857,328417;323,548877;-0,00000001953332429139
11400;0,972208;65352,582607;319,209547;-0,00000001778232316951;204,732544;34106,594374;325,439427;-0,00000000590311088899
11500;0,972450;65849,299845;320,969804;-0,00000001312724151603;205,157304;34354,404810;326,459163;-0,00000000952441325808
11600;0,972688;66466,890709;322,139300;-0,00000000881914985484;206,329655;34685,462668;325,976400;-0,00000001239280678078
11700;0,972921;67186,034023;324,233783;0,00000000462307525595;207,214786;35103,614807;327,143228;-0,00000001258565163198
11800;0,973150;67903,302403;328,300864;-0,00000000400902422371;206,832542;35560,562139;332,587732;-0,00000000717464132549
11900;0,973376;68589,406131;331,786324;0,00000000869356853173;206,727647;35996,858762;337,057196;-0,00000000756787343903
12000;0,973598;69237,028817;335,103549;0,00000001250776193729;206,613833;36415,780338;341,301949;-0,00000000768898900105
12100;0,973816;69888,356120;337,734804;0,00000001196598731212;206,932645;36837,850246;344,228192;-0,00000000559786883514
12200;0,974031;70602,851918;340,382982;0,00000001067350297035;207,421803;37294,559728;346,910531;-0,00000000501553998333
12300;0,974242;71368,254773;343,759681;0,00000000370732067267;207,610894;37762,370733;350,650952;-0,00000000125363541770
12400;0,974450;72166,188852;347,661985;-0,00000000434862101883;207,575726;38229,300608;355,084379;0,00000000062254912336
12500;0,974654;72968,196620;351,611529;-0,00000000577785641553;207,525040;38671,468793;359,351642;0,00000000411096934272
12600;0,974855;73781,883234;355,419823;-0,00000000587110093875;207,590794;39109,759565;363,239705;0,00000000129637101054
12700;0,975053;74557,630037;359,664502;-0,00000000279789702518;207,297717;39529,179872;368,113703;-0,00000000180085990564
12800;0,975248;75326,363407;362,526424;0,00000000134929933893;207,781719;39957,483616;370,446458;-0,00000000180791204230
12900;0,975440;76151,250206;365,856259;0,00000001264302085247;208,145271;40437,978958;373,663224;0,00000000655553478168
13000;0,975629;76983,992809;370,342294;0,00000001108654146265;207,872538;40905,256503;378,940766;-0,00000000132879307557
13100;0,975815;77801,970872;374,747287;0,00000000899248675523;207,611832;41341,472262;383,912648;-0,00000000612403994182
13200;0,975998;78586,795685;379,398922;0,00000001030763030485;207,135000;41735,043152;389,286145;-0,00000000444915571052
13300;0,976179;79353,210264;382,847390;0,00000000103901953707;207,271128;42105,796470;392,247531;-0,00000000340796191267
13400;0,976357;80103,656149;386,622380;0,00000002226236972547;207,188358;42469,427254;395,921146;-0,00000000299584357322
13500;0,976531;80866,167143;390,289659;0,00000004234452433138;207,195259;42843,278608;399,448507;-0,00000000049847059813
13600;0,976704;81586,426547;394,292791;0,00000005374054268259;206,918382;43193,384010;403,752786;0,00000000547882805790
13700;0,976874;82283,973364;398,232274;0,00000003389303060430;206,623066;43517,159510;407,866008;0,00000000642940989337
13800;0,977042;82961,724081;401,720254;0,00000002273709043266;206,516159;43796,063916;410,884260;0,00000001279375894114
13900;0,977207;83641,652212;405,156537;0,00000000901175667423;206,442806;44066,059873;413,715795;0,00000000836232771917
14000;0,977370;84313,125265;408,151156;0,00000002543675492461;206,573286;44343,601989;415,805172;0,00000001406859340136
14100;0,977530;84966,432618;411,454635;0,00000003769485346083;206,502553;44633,174830;418,772090;0,00000001101274804682
14200;0,977688;85630,858650;413,558869;0,00000005348106668635;207,058451;44949,919197;419,567208;0,00000001388614023767
14300;0,977845;86338,315431;416,230786;0,00000005254270973865;207,428951;45317,332392;421,536014;0,00000001498874269146
14400;0,977998;87053,512369;419,988722;0,00000005869896568811;207,275833;45684,683168;425,586884;0,00000001240693592308
14500;0,978150;87725,373696;424,284445;0,00000006509215921824;206,760759;46030,750461;430,897140;0,00000000720874382409
14600;0,978300;88320,138184;427,958488;0,00000004365508488036;206,375479;46324,829704;435,189037;0,00000000600984861876
14700;0,978447;88880,707390;431,219941;0,00000005335246555660;206,114558;46599,357434;438,867109;0,00000000296745739092
14800;0,978593;89428,969206;433,688346;0,00000002023851664035;206,205608;46861,529980;441,022770;0,00000001757229384225
14900;0,978737;89982,115716;436,600561;0,00000002675479748859;206,097114;47124,207615;443,895997;0,00000001933905124929
15000;0,978878;90506,937590;439,505546;0,00000004720260449176;205,929000;47360,448446;446,813825;0,00000001828260565162
15100;0,979018;91050,757720;441,738776;0,00000004757252014542;206,119007;47598,350378;448,261638;0,00000002188210501686
15200;0,979156;91633,862792;443,963787;0,00000002779552943366;206,399408;47855,277285;449,465273;0,00000002029043599805
15300;0,979293;92234,467053;446,874824;0,00000000568687141822;206,398889;48117,259389;451,918964;0,00000003043093244059
15400;0,979427;92824,595022;449,605251;-0,00000000101329078461;206,457987;48383,001246;454,136005;0,00000003262744741050
15500;0,979560;93379,229870;452,355262;-0,00000000705777125631;206,428968;48669,161080;456,960576;0,00000003427600958616
15600;0,979691;93917,304666;455,446798;-0,00000000834702262864;206,209167;48956,834111;460,564304;0,00000003944575510673
15700;0,979820;94417,827800;457,750046;-0,00000001327200038759;206,265032;49206,414089;462,679845;0,00000004196375513743
15800;0,979948;94939,184347;460,381269;0,00000000190195947880;206,218608;49486,914488;465,519884;0,00000003629726563759
15900;0,980074;95432,949667;463,339457;0,00000000239728592533;205,967673;49744,983388;469,123062;0,00000002952462452299
16000;0,980199;95906,762117;465,943548;0,00000000277284328831;205,833438;49972,040601;471,855287;0,00000002310372337888
16100;0,980322;96382,141388;468,541840;-0,00000001143946093407;205,706584;50186,551474;474,407905;0,00000002217775119107
16200;0,980443;96842,971498;471,175511;-0,00000001972561847197;205,534815;50384,283941;477,026305;0,00000001262746707198
16300;0,980563;97301,787263;473,141668;-0,00000000307723269088;205,650429;50580,411353;478,351437;0,00000000656364562701
16400;0,980682;97774,743209;474,911182;-0,00000001106207747625;205,880061;50790,404395;479,256763;0,00000000806031508205
16500;0,980798;98242,439174;477,753025;-0,00000000709602687721;205,634364;51001,791938;482,412797;0,00000001082621636783
16600;0,980914;98671,141048;480,590526;0,00000000773886199568;205,312289;51192,168846;485,689482;0,00000001006139882520
16700;0,981028;99093,481401;482,492547;-0,00000000496960694818;205,378263;51361,386197;487,026308;0,00000001284302086901
16800;0,981141;99489,311645;485,317661;-0,00000000671780497896;204,998333;51525,869779;490,393139;0,00000001731276100259
16900;0,981253;99836,949521;487,514403;-0,00000001523419257410;204,787692;51656,524920;492,605389;0,00000001404301386287
17000;0,981363;100159,111609;489,590417;-0,00000000558239321435;204,577353;51770,449804;494,687003;0,00000001434081298157
17100;0,981472;100473,924392;491,102692;-0,00000002423141154395;204,588421;51883,199869;495,780247;0,00000001903543989101
17200;0,981580;100765,584517;493,269517;-0,00000001042885600100;204,280988;51966,129120;498,053029;0,00000001999563181698
17300;0,981687;101059,245045;494,434388;0,00000000492221374770;204,393642;52038,261996;498,201977;0,00000001483540046365
17400;0,981792;101355,562441;495,432688;0,00000001367378388295;204,579885;52130,501124;498,208468;0,00000001386294812278
17500;0,981896;101659,335119;496,334448;0,00000003258784886384;204,820229;52248,648503;498,230625;0,00000001532531257453
17600;0,981999;101992,729477;497,635712;0,00000002421536038355;204,954602;52408,324126;499,112852;0,00000002129978327048
17700;0,982101;102286,833894;499,424285;0,00000002180064484492;204,809492;52558,757945;501,226283;0,00000001435525120996
17800;0,982201;102569,657460;501,078571;0,00000003286942273917;204,697753;52707,303489;503,199876;0,00000001235422431023
17900;0,982300;102815,142018;503,241125;0,00000001926191828261;204,305922;52835,464124;506,279985;0,00000000812509171055
18000;0,982399;103022,573856;504,661196;0,00000001960387407962;204,142056;52933,521735;508,071575;0,00000000490690155175
18100;0,982496;103207,314630;506,573720;0,00000002213158722952;203,736022;53000,852014;510,708806;-0,00000000152652290808
18200;0,982592;103379,941146;507,137312;0,00000002560047107636;203,850000;53044,816787;510,598781;0,00000001295538254453
18300;0,982687;103587,656728;507,964416;0,00000002448802405297;203,926995;53110,219258;510,902557;0,00000001994568066266
18400;0,982781;103790,951985;509,736018;0,00000001311468622589;203,617065;53153,528491;512,827666;0,00000002444225444265
18500;0,982874;103956,072074;510,700112;0,00000002437624857521;203,556000;53175,045443;513,314688;0,00000003013252580786
18600;0,982967;104115,481481;511,424828;0,00000002416948774453;203,579247;53199,368580;513,414965;0,00000003233472511965
18700;0,983058;104234,788959;513,185945;0,00000005477474473992;203,113102;53219,299218;515,876668;0,00000002604209470292
18800;0,983148;104286,570927;514,464866;0,00000007410974944833;202,708830;53204,593593;517,736042;0,00000002395101361685
18900;0,983237;104321,599808;514,714367;0,00000008600098055922;202,678624;53165,392659;517,513753;0,00000002627201922678
19000;0,983325;104361,299431;515,039154;0,00000009347336060728;202,627895;53124,516910;517,319208;0,00000002025907264169
19100;0,983412;104391,662003;514,228195;0,00000006335674385127;203,006492;53099,669990;515,185364;0,00000001628799140008
19200;0,983499;104458,715455;514,047400;0,00000008097307357957;203,208333;53115,665108;514,328985;0,00000001032057994621
19300;0,983584;104563,169893;512,157273;0,00000008990448208124;204,162228;53187,377062;510,300233;0,00000001322993625763
19400;0,983669;104735,777732;511,270692;0,00000010800988547999;204,853866;53366,771889;508,654003;0,00000002298166279502
19500;0,983753;104960,655091;511,342384;0,00000009721442495447;205,264923;53597,816075;508,861084;0,00000006786176243168
19600;0,983836;105214,019002;512,545433;0,00000009618506879860;205,277449;53855,947657;511,235256;0,00000006844711819554
19700;0,983918;105467,429451;513,680673;0,00000008565141484951;205,317107;54091,721502;513,298870;0,00000007091770370948
19800;0,983999;105745,686015;514,992311;0,00000008333920220593;205,334495;54338,820569;515,574275;0,00000007154371672868
19900;0,984079;106035,570317;516,409063;0,00000007761182274635;205,332513;54578,000252;517,860800;0,00000006370176208748
20000;0,984159;106323,676979;518,827219;0,00000008581367438865;204,930800;54785,490155;521,826459;0,00000006067359592521
20100;0,984238;106594,467885;520,799493;0,00000008243180360523;204,674677;54945,034884;524,647320;0,00000006095570981302
20200;0,984316;106853,577942;522,729921;0,00000007117452582861;204,414505;55068,332333;527,173974;0,00000006037328148523
20300;0,984393;107092,198745;525,160095;0,00000007058747542033;203,922956;55150,604790;530,465889;0,00000006546064668100
20400;0,984470;107294,922198;526,946565;0,00000006314542844166;203,616324;55179,637917;532,259834;0,00000006799475826824
20500;0,984545;107498,534055;528,071109;0,00000009773678755209;203,568293;55199,107866;532,712850;0,00000007236027244062
20600;0,984620;107691,180884;529,003561;0,00000011272129540885;203,573641;55217,371823;532,847145;0,00000007215446728992
20700;0,984695;107891,693862;529,532422;0,00000008817174546039;203,748986;55233,878457;532,088821;0,00000007126616097253
20800;0,984768;108124,873776;530,450807;0,00000008673448093077;203,835817;55283,852296;532,160013;0,00000007469961005313
20900;0,984841;108311,974567;532,492594;0,00000007370213950253;203,405598;55314,005779;534,655804;0,00000006672003038943
21000;0,984913;108434,986582;533,838285;0,00000006471908875483;203,123286;55318,594194;536,139761;0,00000006455117329551
21100;0,984985;108513,663744;534,134063;0,00000006720362222268;203,158104;55333,028407;536,140994;0,00000006826743614852
21200;0,985056;108586,492676;534,428744;0,00000005021173166142;203,182358;55346,040393;536,160870;0,00000007140346269807
21300;0,985126;108692,872570;533,884273;0,00000006907709604320;203,588826;55392,519180;534,527369;0,00000007122173428797
21400;0,985195;108811,457436;534,925681;0,00000008510949101037;203,414159;55445,329590;535,908604;0,00000007791474843089
21500;0,985264;108914,710350;536,088272;0,00000007808846191892;203,165628;55463,947024;537,361910;0,00000007865417472885
21600;0,985332;108985,262924;536,157899;0,00000008714691546174;203,270833;55489,530950;537,058984;0,00000007609151353449
21700;0,985400;109064,309067;535,872896;0,00000010010807471872;203,526452;55539,459728;536,216338;0,00000007855279093860
21800;0,985467;109174,342437;535,963276;0,00000011135261956952;203,697431;55622,641951;536,172818;0,00000009546070600663
21900;0,985533;109289,275690;537,041651;0,00000011766776708555;203,502420;55696,218548;537,863607;0,00000008381310223626
22000;0,985599;109400,363731;537,895372;0,00000010573510422773;203,385955;55749,332991;538,977019;0,00000008755429448115
22100;0,985664;109498,853312;538,020241;0,00000012830243178996;203,521810;55803,704991;538,789584;0,00000008135900131379
22200;0,985729;109596,263954;538,542871;0,00000013942387511179;203,505180;55868,955558;539,528282;0,00000007257106560132
22300;0,985793;109694,885865;539,045722;0,00000014261514991176;203,498296;55925,905574;540,107521;0,00000006070548863590
22400;0,985856;109815,880919;539,696989;0,00000012017310524470;203,476920;55992,379756;540,841975;0,00000005847852335705
22500;0,985919;109917,464148;541,117509;0,00000011170473612765;203,130489;56024,822429;542,962471;0,00000005135047942417
22600;0,985981;109988,444538;541,926152;0,00000010581184994862;202,958363;56033,760823;543,924331;0,00000004542352627368
22700;0,986043;110035,481224;542,749037;0,00000008582753707742;202,737313;56029,511822;545,069198;0,00000004176260048894
22800;0,986104;110060,275449;543,675099;0,00000007683378555612;202,437588;55998,654983;546,376970;0,00000002843324864443
22900;0,986165;110058,934788;544,058082;0,00000008423877062569;202,292620;55941,162687;546,593415;0,00000002169310064914
23000;0,986225;110072,694217;542,949612;0,00000008126180972567;202,730957;55900,982145;543,850118;0,00000002410001442854
23100;0,986285;110119,910147;543,151440;0,00000010886770951402;202,742554;55888,107352;543,669621;0,00000002436219048718
23200;0,986344;110127,887848;544,038633;0,00000010766628122383;202,426595;55870,589171;545,156864;0,00000001769234714288
23300;0,986402;110093,072529;544,336092;0,00000009933165756593;202,252017;55830,982717;545,728101;0,00000001727909193505
23400;0,986460;110042,837310;543,753397;0,00000008782608773572;202,376368;55806,061885;544,800773;0,00000000501814056975
23500;0,986518;110021,901303;542,935367;0,00000010029488350938;202,642723;55800,974753;543,343856;0,00000000922226917055
23600;0,986575;110043,059119;542,097953;0,00000008727432287969;202,994788;55817,652552;541,677176;0,00000001225686929729
23700;0,986632;110084,521176;542,250524;0,00000009845581416812;203,014135;55853,366947;541,941568;0,00000001773880597966
23800;0,986688;110105,385321;542,198709;0,00000011186134685204;203,072017;55898,520233;542,101696;0,00000001967477913922
23900;0,986744;110140,737604;542,140030;0,00000012193603993182;203,159205;55953,344387;542,179393;-0,00000000771185426629
24000;0,986799;110180,794658;542,720650;0,00000011945353861620;203,015667;56001,101191;543,405667;0,00000000401495370284
24100;0,986854;110202,839809;543,764977;0,00000014212998422636;202,666307;56017,970084;545,433973;0,00000000435487379491
24200;0,986908;110199,566077;544,592900;0,00000013072124716018;202,352190;55993,407984;546,875948;0,00000000193135818449
24300;0,986962;110187,932744;544,545622;0,00000014968667727544;202,348395;55951,416053;546,465553;0,00000000452803305961
24400;0,987015;110184,891038;544,550205;0,00000015411975340385;202,341107;55919,429464;546,199886;0,00000000117943699252
24500;0,987068;110177,502022;544,499531;0,00000014858245833693;202,346367;55876,578824;545,765650;-0,00000000222076934620
24600;0,987121;110197,263834;543,597263;0,00000011482642747751;202,718577;55859,023526;543,624431;0,00000000226230412181
24700;0,987173;110205,343846;543,905195;0,00000010886206069927;202,618664;55862,053556;544,198182;0,00000001170784713622
24800;0,987225;110187,644854;544,234159;0,00000010941278816290;202,463669;55863,804685;545,048536;0,00000001465492260877
24900;0,987276;110150,846543;544,850591;0,00000011206665817554;202,167068;55839,012064;546,401329;0,00000001811401872942
